ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1010,4588,4074380,6212,4182740
1010,4588,4074380,6212,4182740
1010,4588,4074380,6212,4182740
1010,4588,4075190,6212,4183550
1010,4588,4075840,6212,4184200
1010,4588,4076840,6212,4185200
1010,4588,4077840,6212,4186200
1010,4588,4078310,6212,4186670
1010,4588,4079310,6212,4187670
1010,4588,4079310,6212,4188670
1010,4588,4079310,6212,4188670
1011,4596,4079780,6212,4189140
1011,4596,4080590,6212,4189950
1011,4596,4081590,6212,4190950
1011,4596,4081590,6212,4190950
1011,4596,4082590,6212,4191950
1011,4596,4083590,6212,4192950
1011,4596,4084590,6212,4193950
1011,4596,4084590,6212,4193950
1012,4604,4085590,6212,4194950
1012,4604,4086590,6212,4195950
1012,4604,4086910,6212,4196270
1012,4604,4087910,6212,4197270
1012,4604,4087910,6212,4197270
1012,4604,4088910,6212,4198270
1012,4604,4088910,6212,4199080
1012,4604,4088910,6212,4199080
1013,4612,4089910,6212,4200080
1013,4612,4090370,6212,4200540
1013,4612,4091370,6212,4201540
1013,4612,4092370,6212,4202540
1013,4612,4092370,6212,4203540
1013,4612,4092370,6212,4203540
1013,4612,4092370,6212,4203540
1013,4612,4093370,6212,4204540
1013,4612,4093370,6212,4205190
1013,4612,4094370,6212,4206190
1013,4612,4095370,6212,4207190
1013,4612,4095370,6212,4207660
1014,4620,4096370,6212,4208660
1014,4620,4097180,6212,4209470
1014,4620,4097830,6212,4210120
1014,4620,4098050,6212,4210340
1014,4620,4099050,6212,4211340
1014,4620,4100050,6212,4212340
1014,4620,4101050,6212,4213340
1014,4620,4101210,6212,4213500
1014,4620,4101210,6212,4214500
1014,4620,4101860,6212,4215150
1014,4620,4101860,6212,4215150
1014,4620,4102670,6212,4215960
1014,4620,4102670,6212,4216430
1014,4620,4103670,6212,4217430
1014,4620,4104670,6212,4218430
1014,4620,4104670,6212,4219430
1015,4628,4105670,6212,4220430
1015,4628,4105990,6212,4220750
1015,4628,4106990,6212,4221750
1015,4628,4107800,6212,4222560
1015,4628,4108800,6212,4223560
1015,4628,4109800,6212,4224560
1015,4628,4109800,6212,4225560
1015,4628,4110270,6212,4226030
1015,4628,4111270,6212,4227030
1016,4636,4112270,6212,4228030
1016,4636,4112490,6212,4228250
1016,4636,4112960,6212,4228720
1016,4636,4113430,6212,4229190
1016,4636,4113890,6212,4229650
1016,4636,4113890,6212,4229650
1016,4636,4114890,6212,4230650
1016,4636,4115890,6212,4231650
1016,4636,4115890,6212,4231650
1016,4636,4116440,6212,4232200
1016,4636,4116440,6212,4232850
1016,4636,4117250,6212,4233660
1016,4636,4118250,6212,4234660
1016,4636,4118250,6212,4235120
1017,4644,4119250,6212,4236120
1017,4644,4119250,6212,4237120
1017,4644,4119410,6212,4237280
1017,4644,4119410,6212,4237280
1017,4644,4120220,6212,4238090
1017,4644,4120220,6212,4239090
1017,4644,4120220,6212,4239550
1017,4644,4121030,6212,4240360
1017,4644,4122030,6212,4241360
1017,4644,4123030,6212,4242360
1017,4644,4123030,6212,4243170
1017,4644,4124030,6212,4244170
1017,4644,4124350,6212,4244490
1017,4644,4125350,6212,4245490
1017,4644,4126350,6212,4246490
1018,4652,4127000,6212,4247140
1018,4652,4128000,6212,4248140
1018,4652,4129000,6212,4249140
1018,4652,4130000,6212,4250140
1018,4652,4130320,6212,4250460
1018,4652,4130790,6212,4250930
1018,4652,4131600,6212,4251740
1018,4652,4132410,6212,4252550
1018,4652,4133220,6212,4253360
1018,4652,4134030,6212,4254170
1018,4652,4134030,6212,4254170
1018,4652,4134030,6212,4254400
1019,4660,4135030,6212,4255400
1019,4660,4135500,6212,4255870
1019,4660,4135500,6212,4255870
1019,4660,4136500,6212,4256870
1019,4660,4137500,6212,4257870
1019,4660,4138150,6212,4258520
1019,4660,4138470,6212,4258840
1019,4660,4139280,6212,4259650
1019,4660,4140280,6212,4260650
1019,4660,4140280,6212,4260650
1019,4660,4141280,6212,4261650
1019,4660,4142090,6212,4262460
1019,4660,4143090,6212,4263460
1019,4660,4144090,6212,4264460
1019,4660,4144090,6212,4264460
1020,4668,4145090,6212,4265460
1020,4668,4146090,6212,4266460
1020,4668,4147090,6212,4267460
1020,4668,4148090,6212,4268460
1020,4668,4148410,6212,4268780
1021,4676,4149220,6212,4269590
1021,4676,4149220,6212,4269910
1021,4676,4150220,6212,4270910
1021,4676,4151220,6212,4271910
1021,4676,4152030,6212,4272720
1021,4676,4152500,6212,4273190
1021,4676,4153500,6212,4274190
1021,4676,4154500,6212,4275190
1021,4676,4154820,6212,4275510
1021,4676,4155820,6212,4276510
1021,4676,4155820,6212,4276980
1021,4676,4156820,6212,4277980
1021,4676,4156820,6212,4278980
1021,4676,4157820,6212,4279980
1021,4676,4157820,6212,4279980
1021,4676,4158820,6212,4280980
1022,4684,4159820,6212,4281980
1022,4684,4160290,6212,4282450
1022,4684,4160290,6212,4283450
1022,4684,4160290,6212,4284100
1022,4684,4161100,6212,4284910
1022,4684,4162100,6212,4285910
1022,4684,4162100,6212,4285910
1022,4684,4162100,6212,4285910
1022,4684,4163100,6212,4286910
1022,4684,4163910,6212,4287720
1022,4684,4164720,6212,4288530
1022,4684,4165040,6212,4288850
1022,4684,4166040,6212,4289850
1022,4684,4166040,6212,4289850
1022,4684,4166500,6212,4290310
1022,4684,4166500,6212,4290310
1023,4692,4167500,6212,4291310
1023,4692,4167970,6212,4291780
1023,4692,4168780,6212,4292590
1023,4692,4169780,6212,4293590
1023,4692,4170590,6212,4294400
1023,4692,4171590,6212,4295400
1023,4692,4172590,6212,4296400
1023,4692,4172590,6212,4296400
1023,4692,4173590,6212,4297400
1023,4692,4174590,6212,4298400
1023,4692,4174590,6212,4298400
1024,4700,4175590,6212,4299400
1024,4700,4175590,6212,4300400
1024,4700,4176590,6212,4301400
1024,4700,4176590,6212,4301400
1024,4700,4176590,6212,4301400
1024,4700,4176590,6212,4302400
1024,4700,4177590,6212,4303400
1025,4708,4177590,6212,4303400
1025,4708,4178590,6212,4304400
1025,4708,4178590,6212,4305050
1025,4708,4178590,6212,4306050
1025,4708,4179590,6212,4307050
1025,4708,4180590,6212,4308050
1026,4716,4181590,6212,4309050
1026,4716,4181590,6212,4309050
1026,4716,4182590,6212,4310050
1026,4716,4183590,6212,4311050
1026,4716,4184590,6212,4312050
1026,4716,4185400,6212,4312860
1026,4716,4185400,6212,4312860
1026,4716,4186400,6212,4313860
1026,4716,4186400,6212,4314670
1026,4716,4187400,6212,4315670
1027,4724,4188400,6212,4316670
1027,4724,4189400,6212,4317670
1027,4724,4190400,6212,4318670
1027,4724,4190720,6212,4318990
1027,4724,4191720,6212,4319990
1027,4724,4192530,6212,4320800
1027,4724,4193530,6212,4321800
1028,4732,4194530,6212,4322800
1028,4732,4195530,6212,4323800
1028,4732,4195530,6212,4324800
1028,4732,4196530,6212,4325800
1028,4732,4197530,6212,4326800
1028,4732,4197850,6212,4327120
1029,4740,4205850,6212,4335120
1030,4748,4206320,6212,4335590
1030,4748,4206540,6212,4335810
1030,4748,4206540,6212,4336810
1031,4756,4214540,6212,4344810
1032,4764,4215540,6212,4345810
1033,4772,4223540,6212,4353810
1034,4780,4224540,6212,4354810
1035,4788,4225540,6212,4355810
1035,4788,4225540,6212,4356130
1036,4796,4226540,6212,4357130
1037,4804,4226540,6212,4357130
1037,4804,4227540,6212,4358130
1037,4804,4228010,6212,4358600
1037,4804,4228480,6212,4359070
1037,4804,4228950,6212,4359540
1037,4804,4229760,6212,4360350
1037,4804,4230760,6212,4361350
1037,4804,4231760,6212,4362350
1037,4804,4232240,6212,4362830
1037,4804,4233050,6212,4363640
1037,4804,4234050,6212,4364640
1037,4804,4235050,6212,4365640
1037,4804,4236050,6212,4366640
1037,4804,4236860,6212,4367450
1037,4804,4237860,6212,4368450
1037,4804,4238510,6212,4369100
1037,4804,4239160,6212,4369750
1037,4804,4240160,6212,4370750
1037,4804,4241160,6212,4371750
1037,4804,4242160,6212,4372750
1037,4804,4243160,6212,4373750
1037,4804,4243160,6212,4374220
1037,4804,4244160,6212,4375220
1037,4804,4245160,6212,4376220
1037,4804,4245970,6212,4377030
1037,4804,4245970,6212,4377030
1037,4804,4245970,6212,4377350
1037,4804,4246290,6212,4377670
1037,4804,4246880,6212,4378260
1037,4804,4246880,6212,4378480
1037,4804,4247880,6212,4379480
1037,4804,4248110,6212,4379710
1037,4804,4248110,6212,4380710
1037,4804,4249110,6212,4381710
1037,4804,4249110,6212,4381710
1037,4804,4250110,6212,4382710
1037,4804,4251110,6212,4383710
1037,4804,4251110,6212,4384710
1037,4804,4252110,6212,4385710
1037,4804,4252920,6212,4386520
1037,4804,4253920,6212,4387520
1037,4804,4253920,6212,4388520
1037,4804,4253920,6212,4388850
1037,4804,4253920,6212,4389660
1037,4804,4254730,6212,4390470
1037,4804,4254730,6212,4391470
1037,4804,4254730,6212,4391470
1037,4804,4255730,6212,4392470
1037,4804,4256200,6212,4392940
1037,4804,4257010,6212,4393750
1037,4804,4257010,6212,4394220
1037,4804,4258010,6212,4395220
1037,4804,4258010,6212,4395540
1037,4804,4258820,6212,4396350
1037,4804,4259630,6212,4397160
1037,4804,4259790,6212,4397320
1037,4804,4259790,6212,4398320
1037,4804,4259790,6212,4398970
1037,4804,4260020,6212,4399200
1037,4804,4260020,6212,4399520
1037,4804,4261020,6212,4400520
1037,4804,4261250,6212,4400750
1037,4804,4262060,6212,4401560
1037,4804,4263060,6212,4402560
1038,4812,4264060,6212,4403560
1038,4812,4264530,6212,4404030
1038,4812,4265530,6212,4405030
1038,4812,4266000,6212,4405500
1038,4812,4267000,6212,4406500
1038,4812,4267000,6212,4406500
1038,4812,4268000,6212,4407500
1038,4812,4268000,6212,4415500
1038,4812,4269000,6212,4416500
1038,4812,4269000,6212,4416500
1038,4812,4269460,6212,4416960
1039,4820,4269930,6212,4417430
1039,4820,4270930,6212,4418430
1039,4820,4271150,6212,4418650
1039,4820,4272150,6212,4419650
1039,4820,4272150,6212,4419650
1039,4820,4272960,6212,4420460
1039,4820,4272960,6212,4420460
1039,4820,4272960,6212,4421460
1039,4820,4273770,6212,4422270
1039,4820,4274770,6212,4423270
1039,4820,4274770,6212,4424270
1039,4820,4275770,6212,4425270
1039,4820,4275770,6212,4425270
1039,4820,4276770,6212,4426270
1039,4820,4277090,6212,4426590
1040,4828,4277560,6212,4427060
1040,4828,4278560,6212,4428060
1040,4828,4278560,6212,4429060
1040,4828,4279560,6212,4430060
1040,4828,4280560,6212,4431060
1040,4828,4280880,6212,4431380
1040,4828,4281690,6212,4432190
1040,4828,4282690,6212,4433190
1040,4828,4283160,6212,4433660
1041,4836,4284160,6212,4434660
1041,4836,4284160,6212,4435470
1041,4836,4284970,6212,4436280
1041,4836,4284970,6212,4436280
1041,4836,4284970,6212,4437280
1041,4836,4284970,6212,4437280
1041,4836,4284970,6212,4438280
1041,4836,4284970,6212,4439280
1041,4836,4285780,6212,4440090
1041,4836,4285780,6212,4441090
1041,4836,4285780,6212,4441090
1041,4836,4285780,6212,4441310
1041,4836,4286780,6212,4442310
1041,4836,4287100,6212,4442630
1041,4836,4288100,6212,4443630
1041,4836,4289100,6212,4444630
1041,4836,4290100,6212,4445630
1041,4836,4290420,6212,4445950
1042,4844,4291420,6212,4446950
1042,4844,4291420,6212,4447950
1042,4844,4292420,6212,4448950
1042,4844,4292790,6212,4449320
1042,4844,4293380,6212,4449910
1042,4844,4294380,6212,4450910
1042,4844,4294840,6212,4451370
1042,4844,4294840,6212,4451370
1042,4844,4295840,6212,4452370
1042,4844,4296650,6212,4453180
1042,4844,4297650,6212,4454180
1042,4844,4298650,6212,4455180
1042,4844,4298970,6212,4455500
1042,4844,4298970,6212,4455500
1042,4844,4298970,6212,4456500
1042,4844,4299780,6212,4457310
1042,4844,4300240,6212,4457770
1042,4844,4300700,6212,4458230
1042,4844,4300700,6212,4458880
1042,4844,4300700,6212,4459880
1042,4844,4301170,6212,4460350
1043,4852,4302170,6212,4461350
1043,4852,4302170,6212,4461350
1043,4852,4302170,6212,4461350
1043,4852,4303170,6212,4462350
1043,4852,4303170,6212,4462350
1043,4852,4304170,6212,4463350
1043,4852,4305170,6212,4464350
1044,4860,4305170,6212,4464350
1044,4860,4305170,6212,4464350
1044,4860,4306170,6212,4465350
1044,4860,4306170,6212,4466350
1044,4860,4306980,6212,4467160
1044,4860,4307980,6212,4468160
1044,4860,4308980,6212,4469160
1044,4860,4308980,6212,4469630
1044,4860,4309790,6212,4470440
1044,4860,4310790,6212,4471440
1044,4860,4311790,6212,4472440
1044,4860,4312790,6212,4473440
1044,4860,4312950,6212,4473600
1044,4860,4312950,6212,4474600
1045,4868,4313950,6212,4475600
1045,4868,4314950,6212,4476600
1045,4868,4314950,6212,4476600
1045,4868,4314950,6212,4477600
1045,4868,4315170,6212,4477820
1045,4868,4315490,6212,4478140
1045,4868,4315490,6212,4478950
1045,4868,4315490,6212,4479950
1045,4868,4315490,6212,4480760
1045,4868,4316490,6212,4481760
1045,4868,4316490,6212,4481760
1045,4868,4316490,6212,4482230
1045,4868,4316490,6212,4482230
1045,4868,4316490,6212,4483040
1045,4868,4316490,6212,4483040
1045,4868,4316490,6212,4484040
1045,4868,4316490,6212,4484040
1045,4868,4317300,6212,4484850
1045,4868,4318300,6212,4485850
1045,4868,4319300,6212,4486850
1045,4868,4319770,6212,4487320
1045,4868,4320770,6212,4488320
1046,4876,4321770,6212,4489320
1046,4876,4321770,6212,4489320
1046,4876,4321770,6212,4490320
1046,4876,4321770,6212,4490320
1046,4876,4322770,6212,4491320
1046,4876,4322770,6212,4492320
1046,4876,4323770,6212,4493320
1046,4876,4324420,6212,4493970
1046,4876,4324420,6212,4494780
1046,4876,4324420,6212,4495780
1046,4876,4324420,6212,4495780
1046,4876,4324890,6212,4496250
1047,4884,4325700,6212,4497060
1047,4884,4326700,6212,4498060
1047,4884,4326700,6212,4498060
1047,4884,4326700,6212,4498060
1047,4884,4326700,6212,4499060
1047,4884,4327510,6212,4499870
1047,4884,4328510,6212,4500870
1047,4884,4328510,6212,4501870
1047,4884,4328510,6212,4502870
1047,4884,4329510,6212,4503870
1047,4884,4330320,6212,4504680
1048,4892,4338320,6212,4512680
1049,4900,4339320,6212,4513680
1050,4908,4340320,6212,4514680
1050,4908,4341320,6212,4515680
1050,4908,4342130,6212,4516490
1050,4908,4343130,6212,4517490
1050,4908,4344130,6212,4518490
1050,4908,4344940,6212,4519300
1050,4908,4344940,6212,4519300
1050,4908,4344940,6212,4519300
1050,4908,4345490,6212,4519850
1050,4908,4345490,6212,4519850
1050,4908,4346490,6212,4520850
1050,4908,4346600,6212,4520960
1050,4908,4347600,6212,4521960
1050,4908,4348600,6212,4522960
1050,4908,4349600,6212,4523960
1050,4908,4349600,6212,4523960
1050,4908,4350410,6212,4524770
1050,4908,4351000,6212,4525360
1050,4908,4352000,6212,4526360
1050,4908,4352650,6212,4527010
1050,4908,4353650,6212,4528010
1050,4908,4354650,6212,4529010
1051,4916,4355650,6212,4530010
1051,4916,4356650,6212,4531010
1051,4916,4357650,6212,4532010
1051,4916,4358650,6212,4533010
1051,4916,4359460,6212,4533820
1051,4916,4360460,6212,4534820
1051,4916,4361460,6212,4535820
1051,4916,4361460,6212,4536470
1051,4916,4361460,6212,4536470
1052,4924,4362460,6212,4537470
1052,4924,4363010,6212,4538020
1052,4924,4364010,6212,4539020
1052,4924,4365010,6212,4540020
1052,4924,4365660,6212,4540670
1052,4924,4365660,6212,4541480
1052,4924,4366660,6212,4542480
1052,4924,4366660,6212,4542480
1052,4924,4367660,6212,4543480
1052,4924,4368660,6212,4544480
1052,4924,4369130,6212,4544950
1053,4932,4369780,6212,4545600
1053,4932,4370590,6212,4546410
1053,4932,4371590,6212,4547410
1053,4932,4372060,6212,4547880
1053,4932,4372060,6212,4547880
1053,4932,4372710,6212,4548530
1053,4932,4373710,6212,4549530
1053,4932,4373710,6212,4549530
1053,4932,4374710,6212,4550530
1053,4932,4375520,6212,4551340
1053,4932,4375520,6212,4552150
1053,4932,4375840,6212,4552470
1053,4932,4375840,6212,4553470
1053,4932,4376650,6212,4554280
1054,4940,4377650,6212,4555280
1054,4940,4377650,6212,4555280
1054,4940,4378650,6212,4556280
1054,4940,4379650,6212,4557280
1054,4940,4380650,6212,4558280
1055,4948,4381110,6212,4558740
1055,4948,4382110,6212,4559740
1055,4948,4383110,6212,4560740
1055,4948,4383660,6212,4561290
1055,4948,4384310,6212,4561940
1055,4948,4384310,6212,4562260
1055,4948,4385310,6212,4563260
1055,4948,4385310,6212,4563260
1055,4948,4385310,6212,4563260
1055,4948,4386310,6212,4564260
1055,4948,4387310,6212,4565260
1056,4956,4388310,6212,4566260
1056,4956,4389310,6212,4567260
1056,4956,4389310,6212,4567260
1056,4956,4389780,6212,4567730
1056,4956,4390100,6212,4568050
1056,4956,4390100,6212,4568700
1056,4956,4390100,6212,4569700
1056,4956,4390100,6212,4570700
1056,4956,4390570,6212,4571170
1057,4964,4398570,6212,4579170
1057,4964,4398570,6212,4579170
1058,4972,4399570,6212,4580170
1058,4972,4400570,6212,4581170
1058,4972,4400890,6212,4581490
1058,4972,4401890,6212,4582490
1058,4972,4402700,6212,4583300
1058,4972,4403700,6212,4584300
1058,4972,4403700,6212,4584300
1058,4972,4403700,6212,4584300
1058,4972,4403700,6212,4584300
1059,4980,4404700,6212,4585300
1059,4980,4404700,6212,4585300
1059,4980,4405700,6212,4586300
1059,4980,4405700,6212,4587300
1059,4980,4405700,6212,4587770
1059,4980,4405700,6212,4587770
1059,4980,4405700,6212,4587770
1059,4980,4406510,6212,4588580
1059,4980,4406510,6212,4588580
1059,4980,4407510,6212,4589580
1059,4980,4408510,6212,4590580
1059,4980,4408980,6212,4591050
1059,4980,4409980,6212,4592050
1059,4980,4409980,6212,4593050
1059,4980,4410980,6212,4594050
1059,4980,4411250,6212,4594320
1059,4980,4412060,6212,4595130
1059,4980,4412060,6212,4595130
1060,4988,4413060,6212,4596130
1060,4988,4413060,6212,4597130
1060,4988,4414060,6212,4598130
1060,4988,4415060,6212,4599130
1060,4988,4416060,6212,4600130
1060,4988,4416060,6212,4600600
1060,4988,4416870,6212,4601410
1060,4988,4416870,6212,4601410
1060,4988,4417680,6212,4602220
1060,4988,4418680,6212,4603220
1060,4988,4418680,6212,4603220
1060,4988,4419680,6212,4604220
1060,4988,4420490,6212,4605030
1061,4996,4421490,6212,4606030
1061,4996,4422490,6212,4607030
1061,4996,4423490,6212,4608030
1061,4996,4424490,6212,4609030
1061,4996,4425300,6212,4609840
1061,4996,4425300,6212,4610650
1061,4996,4426110,6212,4611460
1061,4996,4427110,6212,4612460
1061,4996,4427110,6212,4612460
1061,4996,4427110,6212,4612460
1062,5004,4428110,6212,4613460
1062,5004,4428110,6212,4613460
1062,5004,4429110,6212,4614460
1062,5004,4429340,6212,4614690
1062,5004,4430340,6212,4615690
1062,5004,4430930,6212,4616280
1062,5004,4431580,6212,4616930
1063,5012,4432580,6212,4617930
1063,5012,4433040,6212,4618390
1063,5012,4433850,6212,4619200
1063,5012,4434850,6212,4620200
1063,5012,4435850,6212,4621200
1063,5012,4435850,6212,4622200
1063,5012,4436850,6212,4623200
1063,5012,4437080,6212,4623430
1063,5012,4437080,6212,4624240
1063,5012,4437310,6212,4624470
1063,5012,4438310,6212,4625470
1063,5012,4438310,6212,4625470
1063,5012,4438310,6212,4625470
1064,5020,4439310,6212,4626470
1064,5020,4439310,6212,4626470
1064,5020,4440120,6212,4627280
1064,5020,4441120,6212,4628280
1064,5020,4441120,6212,4629280
1064,5020,4441440,6212,4629600
1064,5020,4442440,6212,4630600
1064,5020,4442440,6212,4631600
1064,5020,4443440,6212,4632600
1064,5020,4443440,6212,4633600
1064,5020,4444440,6212,4634600
1064,5020,4445440,6212,4635600
1064,5020,4445440,6212,4636410
1064,5020,4446440,6212,4637410
1064,5020,4447250,6212,4638220
1064,5020,4447410,6212,4638380
1064,5020,4447410,6212,4639380
1064,5020,4447880,6212,4639850
1065,5028,4448880,6212,4640850
1065,5028,4448880,6212,4641850
1065,5028,4449880,6212,4642850
1065,5028,4450880,6212,4643850
1065,5028,4451350,6212,4644320
1065,5028,4451350,6212,4644800
1065,5028,4452350,6212,4645800
1065,5028,4453350,6212,4646800
1066,5036,4454350,6212,4647800
1066,5036,4454670,6212,4648120
1066,5036,4455670,6212,4649120
1066,5036,4455670,6212,4649580
1066,5036,4455670,6212,4649580
1066,5036,4455670,6212,4649580
1066,5036,4456670,6212,4650580
1066,5036,4456670,6212,4651580
1066,5036,4457140,6212,4652050
1066,5036,4458140,6212,4653050
1066,5036,4458950,6212,4653860
1066,5036,4458950,6212,4653860
1066,5036,4459950,6212,4654860
1066,5036,4460950,6212,4655860
1066,5036,4461950,6212,4656860
1066,5036,4461950,6212,4657510
1067,5044,4462950,6212,4658510
1067,5044,4462950,6212,4658510
1067,5044,4463950,6212,4659510
1067,5044,4463950,6212,4660510
1067,5044,4464950,6212,4661510
1067,5044,4465950,6212,4662510
1068,5052,4466950,6212,4663510
1068,5052,4466950,6212,4663510
1068,5052,4467950,6212,4664510
1068,5052,4468950,6212,4665510
1068,5052,4469600,6212,4666160
1068,5052,4469600,6212,4666160
1068,5052,4470250,6212,4666810
1068,5052,4470250,6212,4667620
1068,5052,4471060,6212,4668430
1068,5052,4472060,6212,4669430
1068,5052,4472060,6212,4669430
1068,5052,4472380,6212,4669750
1068,5052,4472380,6212,4670750
1068,5052,4473380,6212,4671750
1068,5052,4473380,6212,4671750
1069,5060,4474030,6212,4672400
1069,5060,4475030,6212,4673400
1069,5060,4475030,6212,4673400
1069,5060,4475030,6212,4673400
1069,5060,4476030,6212,4674400
1069,5060,4476680,6212,4675050
1069,5060,4477680,6212,4676050
1069,5060,4478680,6212,4677050
1069,5060,4479680,6212,4678050
1069,5060,4480150,6212,4678520
1069,5060,4480520,6212,4678890
1069,5060,4481520,6212,4679890
1069,5060,4482520,6212,4680890
1069,5060,4482990,6212,4681360
1069,5060,4482990,6212,4681360
1070,5068,4483460,6212,4681830
1070,5068,4484460,6212,4682830
1070,5068,4485460,6212,4683830
1070,5068,4486110,6212,4684480
1070,5068,4486920,6212,4685290
1070,5068,4486920,6212,4685290
1070,5068,4486920,6212,4685290
1070,5068,4487920,6212,4686290
1070,5068,4488920,6212,4687290
1070,5068,4488920,6212,4688290
1070,5068,4488920,6212,4688290
1070,5068,4488920,6212,4696290
1071,5076,4489920,6212,4697290
1071,5076,4490920,6212,4698290
1071,5076,4490920,6212,4698290
1071,5076,4490920,6212,4698290
1071,5076,4490920,6212,4698290
1071,5076,4490920,6212,4699290
1071,5076,4491920,6212,4700290
1071,5076,4491920,6212,4700290
1071,5076,4492390,6212,4700760
1071,5076,4492710,6212,4701080
1072,5084,4493710,6212,4702080
1072,5084,4494710,6212,4703080
1072,5084,4495520,6212,4703890
1072,5084,4495990,6212,4704360
1073,5092,4503990,6212,4712360
1073,5092,4503990,6212,4713360
1073,5092,4503990,6212,4713360
1074,5100,4504990,6212,4714360
1074,5100,4504990,6212,4714830
1074,5100,4504990,6212,4715830
1074,5100,4505800,6212,4716640
1074,5100,4505800,6212,4717640
1074,5100,4506800,6212,4718640
1074,5100,4507800,6212,4719640
1074,5100,4508800,6212,4720640
1074,5100,4508800,6212,4720640
1074,5100,4509800,6212,4721640
1074,5100,4510800,6212,4722640
1074,5100,4511800,6212,4723640
1074,5100,4512800,6212,4724640
1074,5100,4512800,6212,4724640
1074,5100,4513610,6212,4725450
1074,5100,4514420,6212,4726260
1075,5108,4515420,6212,4727260
1075,5108,4516420,6212,4728260
1075,5108,4516890,6212,4728730
1075,5108,4516890,6212,4729730
1075,5108,4517360,6212,4730200
1075,5108,4518360,6212,4731200
1075,5108,4518590,6212,4731430
1075,5108,4519590,6212,4732430
1075,5108,4519590,6212,4733080
1075,5108,4520590,6212,4734080
1075,5108,4521400,6212,4734890
1075,5108,4521400,6212,4735890
1075,5108,4521870,6212,4736360
1075,5108,4521870,6212,4737360
1076,5116,4522870,6212,4738360
1076,5116,4523190,6212,4738680
1076,5116,4523190,6212,4739680
1076,5116,4523660,6212,4740150
1076,5116,4524130,6212,4740620
1076,5116,4525130,6212,4741620
1076,5116,4526130,6212,4742620
1076,5116,4527130,6212,4743620
1076,5116,4528130,6212,4744620
1076,5116,4529130,6212,4745620
1077,5124,4529130,6212,4745620
1077,5124,4530130,6212,4746620
1077,5124,4531130,6212,4747620
1077,5124,4531130,6212,4747620
1077,5124,4532130,6212,4748620
1077,5124,4532600,6212,4749090
1078,5132,4533600,6212,4750090
1078,5132,4534600,6212,4751090
1078,5132,4535410,6212,4751900
1078,5132,4535410,6212,4752370
1078,5132,4536410,6212,4753370
1078,5132,4536410,6212,4753370
1078,5132,4536730,6212,4753690
1078,5132,4537050,6212,4754010
1079,5140,4538050,6212,4755010
1079,5140,4538050,6212,4755820
1079,5140,4538050,6212,4756820
1079,5140,4538280,6212,4757050
1079,5140,4539280,6212,4758050
1079,5140,4539750,6212,4758520
1079,5140,4540750,6212,4759520
1079,5140,4541750,6212,4760520
1079,5140,4541910,6212,4760680
1079,5140,4542910,6212,4761680
1079,5140,4543910,6212,4762680
1079,5140,4543910,6212,4763680
1079,5140,4544910,6212,4764680
1079,5140,4545910,6212,4765680
1079,5140,4546910,6212,4766680
1079,5140,4547720,6212,4767490
1079,5140,4548040,6212,4767810
1079,5140,4548040,6212,4768280
1080,5148,4549040,6212,4769280
1080,5148,4550040,6212,4770280
1080,5148,4551040,6212,4771280
1080,5148,4552040,6212,4772280
1080,5148,4552040,6212,4772280
1080,5148,4552040,6212,4772510
1081,5156,4553040,6212,4773510
1081,5156,4553040,6212,4774510
1081,5156,4554040,6212,4775510
1081,5156,4554040,6212,4776510
1081,5156,4554360,6212,4776830
1081,5156,4554360,6212,4777420
1081,5156,4554830,6212,4777890
1081,5156,4554830,6212,4778890
1081,5156,4554830,6212,4779890
1081,5156,4555300,6212,4780360
1081,5156,4556300,6212,4781360
1081,5156,4556620,6212,4781680
1081,5156,4556620,6212,4781680
1081,5156,4556620,6212,4782680
1082,5164,4557620,6212,4783680
1082,5164,4558620,6212,4784680
1082,5164,4559620,6212,4785680
1082,5164,4560090,6212,4786150
1082,5164,4560640,6212,4786700
1082,5164,4560640,6212,4787700
1082,5164,4560640,6212,4788510
1082,5164,4560640,6212,4789160
1082,5164,4560640,6212,4790160
1082,5164,4560860,6212,4790380
1082,5164,4560860,6212,4790380
1082,5164,4560860,6212,4790380
1082,5164,4560860,6212,4790380
1083,5172,4561860,6212,4791380
1083,5172,4561860,6212,4791380
1083,5172,4561860,6212,4791380
1083,5172,4562860,6212,4792380
1083,5172,4563860,6212,4793380
1083,5172,4567860,6212,4797380
1083,5172,4567860,6212,4798380
1083,5172,4568330,6212,4798850
1083,5172,4569140,6212,4799660
