ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
511042.71,19.87,6.27,243400.83,9.46
510906.74,19.87,6.27,243321.52,9.46
510906.74,19.87,6.27,243285.61,9.46
510748.06,19.87,6.27,243131.46,9.46
510612.08,19.87,6.27,243131.46,9.46
510476.1,19.87,6.27,243092.28,9.46
510528.8,19.88,6.28,243050.16,9.46
510392.83,19.88,6.28,243031.43,9.47
510445.53,19.89,6.29,243464.77,9.49
510445.53,19.89,6.29,243460.72,9.49
510445.53,19.89,6.29,243438.48,9.49
510498.23,19.9,6.3,243219.56,9.48
510362.25,19.9,6.3,243101.12,9.48
510226.27,19.9,6.31,243021.81,9.48
510090.3,19.91,6.31,243021.81,9.48
509997.97,19.91,6.31,243757.07,9.52
510148.02,19.92,6.32,243792.41,9.52
510338.47,19.93,6.34,243794.03,9.52
509966.47,19.92,6.32,243392.33,9.51
510019.17,19.93,6.33,243391.51,9.51
510071.87,19.94,6.34,243390.3,9.51
509935.9,19.94,6.34,243390.26,9.52
509988.6,19.95,6.35,243454.67,9.52
509852.62,19.95,6.35,243403.77,9.53
510043.07,19.96,6.37,243390.26,9.53
509907.1,19.97,6.37,244612.93,9.58
510097.55,19.98,6.38,244680.56,9.58
510097.55,19.98,6.38,244705.06,9.58
509961.57,19.98,6.38,244836.96,9.59
509825.59,19.99,6.39,244843.18,9.6
509689.61,19.99,6.39,244757.64,9.6
509689.61,19.99,6.39,244798.76,9.6
509689.61,19.99,6.39,244798.76,9.6
509553.64,19.99,6.39,244798.31,9.6
509744.09,20.0,6.4,244798.31,9.61
509608.11,20.01,6.41,244805.14,9.61
509472.13,20.01,6.41,244832.99,9.61
509336.16,20.01,6.41,244807.51,9.62
509617.27,20.03,6.43,245669.71,9.65
509617.27,20.03,6.43,245669.71,9.65
509481.29,20.03,6.43,245275.17,9.64
509345.31,20.03,6.43,245500.87,9.65
509009.16,20.02,6.42,245168.56,9.64
508873.19,20.02,6.43,245168.56,9.65
508786.53,20.03,6.43,244430.79,9.62
508932.71,20.04,6.44,244472.41,9.62
509228.73,20.05,6.45,244472.41,9.63
509092.75,20.05,6.46,244813.41,9.64
509145.45,20.06,6.47,245066.18,9.66
509009.47,20.07,6.47,245066.31,9.66
509009.47,20.07,6.47,245066.31,9.66
508873.5,20.07,6.47,245065.73,9.66
508737.52,20.07,6.47,245065.73,9.67
508601.54,20.07,6.48,245072.2,9.67
508395.83,20.07,6.47,244895.63,9.67
508676.94,20.08,6.48,245103.28,9.68
508540.96,20.09,6.49,244889.48,9.67
508404.99,20.09,6.49,245411.53,9.7
508269.01,20.09,6.49,245274.31,9.69
508133.03,20.09,6.49,245273.86,9.7
507997.06,20.1,6.5,245273.86,9.7
507997.06,20.1,6.5,245273.86,9.7
507861.08,20.1,6.5,245295.07,9.71
507725.1,20.1,6.5,245287.37,9.71
507725.1,20.1,6.5,245287.37,9.71
507589.12,20.1,6.51,245280.15,9.71
507453.15,20.11,6.51,245558.55,9.73
507360.82,20.11,6.51,245354.86,9.72
507181.19,20.11,6.51,245273.86,9.73
507045.21,20.11,6.52,245273.42,9.73
506909.24,20.12,6.52,245273.41,9.73
506773.26,20.12,6.52,245273.41,9.74
506664.58,20.12,6.52,245164.73,9.73
506717.28,20.12,6.53,245225.15,9.74
506907.73,20.14,6.54,245200.8,9.74
506960.44,20.14,6.55,245171.2,9.74
506824.46,20.15,6.55,245867.86,9.77
506528.03,20.14,6.54,245471.62,9.76
506321.6,20.13,6.53,245357.32,9.76
506185.62,20.13,6.54,245243.32,9.76
506238.32,20.14,6.55,245243.28,9.76
506102.35,20.15,6.55,245242.87,9.76
506155.05,20.15,6.56,245242.87,9.77
506019.07,20.16,6.56,245258.19,9.77
505883.09,20.16,6.56,245243.07,9.77
505747.12,20.16,6.56,245242.87,9.78
505375.12,20.15,6.55,244863.37,9.76
505375.12,20.15,6.55,244860.18,9.76
505375.12,20.15,6.55,244860.48,9.76
505375.12,20.15,6.55,244841.07,9.76
505078.69,20.14,6.54,244592.23,9.75
504942.71,20.14,6.55,245067.24,9.78
504942.71,20.14,6.55,245088.94,9.78
505238.73,20.16,6.56,245353.78,9.79
505102.75,20.16,6.57,245353.33,9.79
504796.33,20.15,6.56,245099.43,9.79
504660.35,20.16,6.56,245099.43,9.79
504713.05,20.16,6.57,245099.43,9.79
504765.75,20.17,6.58,245144.85,9.8
504629.77,20.18,6.58,245100.37,9.8
504493.8,20.18,6.58,245124.62,9.8
504774.91,20.19,6.6,245916.54,9.84
504638.93,20.2,6.6,245855.56,9.84
504266.93,20.19,6.59,245509.26,9.83
504130.95,20.19,6.59,245508.81,9.83
503994.98,20.19,6.59,245521.81,9.84
504185.43,20.2,6.61,245519.17,9.84
504049.45,20.21,6.61,245511.57,9.84
503913.47,20.21,6.61,245666.29,9.85
503966.17,20.22,6.62,245552.4,9.85
504262.2,20.23,6.64,245706.1,9.86
503890.2,20.22,6.62,245608.43,9.86
503890.2,20.22,6.62,245608.43,9.86
503942.9,20.23,6.63,246268.5,9.89
503806.92,20.23,6.64,246274.73,9.89
503670.94,20.24,6.64,246189.19,9.89
503534.97,20.24,6.64,246188.74,9.9
503317.71,20.23,6.63,246060.77,9.89
503181.74,20.23,6.64,246060.77,9.89
503023.06,20.23,6.63,245902.09,9.89
502735.97,20.22,6.62,245603.42,9.88
502599.99,20.22,6.63,245608.83,9.88
502881.1,20.24,6.64,245713.48,9.89
502594.02,20.23,6.63,245458.32,9.88
502594.02,20.23,6.63,245458.32,9.88
502458.04,20.23,6.64,245510.64,9.89
502458.04,20.23,6.64,245510.64,9.89
502299.36,20.23,6.63,245349.82,9.88
502092.93,20.22,6.62,245256.19,9.88
501956.95,20.22,6.63,245185.3,9.88
501831.79,20.23,6.63,245662.09,9.9
501873.68,20.24,6.64,245689.35,9.91
502177.85,20.25,6.65,245688.9,9.91
502041.87,20.25,6.66,245688.9,9.91
502094.57,20.26,6.67,245709.02,9.92
501958.6,20.27,6.67,245814.96,9.92
501958.6,20.27,6.67,245814.96,9.92
501588.45,20.25,6.66,245736.26,9.92
501452.47,20.26,6.66,245688.9,9.93
501505.17,20.27,6.67,246247.17,9.95
501369.19,20.27,6.67,245931.83,9.94
501233.22,20.27,6.67,246137.65,9.95
501233.22,20.27,6.67,246137.65,9.95
501285.92,20.28,6.68,246248.73,9.96
501338.62,20.29,6.69,246384.02,9.97
501634.64,20.3,6.71,246494.21,9.98
501347.55,20.3,6.7,246246.94,9.97
501141.12,20.29,6.69,245988.12,9.96
501005.15,20.29,6.69,246230.43,9.97
500869.17,20.29,6.7,246230.57,9.98
500733.19,20.3,6.7,246229.98,9.98
500785.89,20.31,6.71,246229.98,9.98
500649.92,20.31,6.71,246236.19,9.99
500513.94,20.31,6.71,246272.95,9.99
500566.64,20.32,6.72,246234.64,10.0
500430.66,20.32,6.73,246229.98,10.0
500621.12,20.34,6.74,246931.1,10.03
500621.12,20.34,6.74,246931.1,10.03
500485.14,20.34,6.74,246931.1,10.03
500349.16,20.34,6.74,246931.1,10.04
500213.18,20.34,6.75,247049.97,10.05
500403.64,20.36,6.76,247209.93,10.06
500267.66,20.36,6.76,247209.48,10.06
500320.36,20.37,6.77,247209.48,10.06
500184.38,20.37,6.77,247209.48,10.07
500048.4,20.37,6.78,247233.58,10.07
499912.43,20.38,6.78,247238.26,10.08
499798.08,20.38,6.78,247373.25,10.09
499662.11,20.38,6.79,247373.39,10.09
499290.11,20.37,6.77,247001.58,10.08
499003.02,20.36,6.77,246692.26,10.07
498706.59,20.35,6.76,246357.86,10.05
499002.61,20.37,6.77,246357.27,10.06
499044.5,20.38,6.78,246310.14,10.06
498897.7,20.38,6.78,246572.38,10.07
498950.4,20.39,6.79,246572.38,10.08
498950.4,20.39,6.79,246572.38,10.08
498578.41,20.38,6.78,246605.16,10.08
498271.98,20.37,6.77,246346.32,10.07
498271.98,20.37,6.77,246346.32,10.07
498733.2,20.39,6.79,246320.55,10.07
498597.23,20.39,6.79,246478.87,10.08
498130.02,20.38,6.78,246436.18,10.08
498130.02,20.38,6.78,246436.18,10.08
498426.04,20.39,6.8,246422.21,10.08
498333.72,20.4,6.8,247350.4,10.13
498333.72,20.4,6.8,247350.4,10.13
498333.72,20.4,6.8,247350.4,10.13
498253.41,20.4,6.81,247223.54,10.12
498117.43,20.41,6.81,247223.33,10.13
498008.75,20.4,6.81,247114.86,10.12
498061.46,20.41,6.81,246581.68,10.11
498114.16,20.42,6.82,246341.14,10.1
498010.63,20.43,6.83,246380.37,10.11
497874.65,20.43,6.83,246380.14,10.11
497352.38,20.44,6.84,246898.31,10.15
497415.89,20.45,6.85,246772.15,10.15
497701.1,20.47,6.87,247718.06,10.19
497333.06,20.45,6.86,247326.54,10.17
497717.72,20.47,6.88,247326.09,10.17
497616.33,20.47,6.87,247326.1,10.17
497480.36,20.47,6.88,247326.11,10.18
497480.36,20.47,6.88,247326.11,10.18
497344.38,20.48,6.88,247326.25,10.18
497208.4,20.48,6.88,247564.42,10.2
497072.42,20.48,6.88,247569.19,10.2
497390.08,20.5,6.9,247476.34,10.2
497254.1,20.5,6.9,247476.34,10.2
497118.12,20.5,6.91,247476.34,10.21
497037.0,20.51,6.91,246651.06,10.18
497037.0,20.51,6.91,246651.06,10.18
497037.0,20.51,6.91,246651.06,10.18
496950.34,20.51,6.92,245914.05,10.15
496950.34,20.51,6.92,245914.05,10.15
496565.2,20.51,6.91,245423.86,10.14
496630.52,20.52,6.92,245792.84,10.15
496630.52,20.52,6.92,245792.59,10.15
496394.62,20.52,6.92,245418.33,10.14
496258.64,20.52,6.92,245418.35,10.15
496122.67,20.52,6.92,245418.46,10.15
496122.67,20.52,6.92,245418.46,10.15
496187.99,20.53,6.93,244995.19,10.14
496140.77,20.54,6.94,244851.2,10.13
496004.79,20.54,6.94,244864.75,10.14
496004.79,20.54,6.94,244868.65,10.14
495868.81,20.54,6.94,244858.56,10.14
495732.83,20.54,6.95,245002.8,10.15
495586.04,20.55,6.95,244678.04,10.14
495439.25,20.55,6.95,244484.63,10.14
495303.27,20.55,6.95,244336.79,10.14
495345.15,20.56,6.96,245438.32,10.19
495258.59,20.57,6.97,245313.56,10.19
494878.44,20.55,6.96,244906.54,10.17
494558.44,20.54,6.95,244586.54,10.16
494435.08,20.55,6.95,243970.68,10.14
494435.08,20.55,6.95,243992.94,10.14
494199.18,20.55,6.95,243673.24,10.13
494063.2,20.55,6.95,243673.37,10.13
494063.2,20.55,6.95,243651.11,10.13
494524.43,20.57,6.97,243650.52,10.13
494377.63,20.57,6.97,243692.85,10.14
494377.63,20.57,6.97,243718.65,10.14
494241.65,20.57,6.98,243761.19,10.15
493945.71,20.57,6.97,243738.82,10.15
493998.41,20.58,6.98,243732.27,10.15
493998.41,20.58,6.98,243708.95,10.15
493862.43,20.58,6.98,244391.4,10.18
494158.45,20.59,7.0,244196.65,10.18
493999.78,20.59,6.99,244037.98,10.17
493863.8,20.59,6.99,244037.53,10.18
493927.32,20.6,7.0,243832.22,10.17
494133.43,20.62,7.02,245049.3,10.22
493769.91,20.61,7.01,244636.22,10.21
493769.91,20.61,7.01,244636.22,10.21
493633.93,20.61,7.01,244636.22,10.21
493497.95,20.61,7.01,244662.63,10.22
493361.98,20.61,7.02,244925.0,10.23
493226.0,20.62,7.02,244928.81,10.24
493438.08,20.63,7.03,244883.13,10.24
493356.96,20.64,7.04,243972.08,10.21
493220.98,20.64,7.04,243949.39,10.21
493118.86,20.64,7.04,244783.21,10.24
493118.86,20.64,7.04,244807.75,10.25
493309.31,20.65,7.05,245043.38,10.26
493147.32,20.65,7.05,244348.87,10.23
492911.42,20.65,7.05,244082.64,10.23
492775.44,20.65,7.06,244072.75,10.23
492639.46,20.66,7.06,244003.33,10.23
492503.49,20.66,7.06,244002.88,10.24
492568.81,20.67,7.07,243587.82,10.22
492334.23,20.67,7.07,243610.83,10.23
492198.25,20.67,7.07,243610.83,10.23
492062.27,20.67,7.08,243618.57,10.24
491926.3,20.68,7.08,243812.79,10.25
491926.3,20.68,7.08,243800.61,10.25
491926.3,20.68,7.08,243774.95,10.25
491790.32,20.68,7.08,243592.58,10.24
491790.32,20.68,7.08,243656.15,10.25
491675.97,20.68,7.09,243747.07,10.25
491750.7,20.69,7.1,244100.28,10.27
491759.75,20.7,7.1,244013.86,10.27
491759.75,20.7,7.1,244003.0,10.27
491759.75,20.7,7.1,244003.0,10.27
491623.77,20.71,7.11,243923.69,10.27
491904.88,20.72,7.12,244338.77,10.29
491768.9,20.72,7.13,244338.32,10.3
491472.47,20.72,7.12,244076.07,10.29
491336.49,20.72,7.12,244076.07,10.29
491200.52,20.72,7.12,244078.12,10.3
491390.97,20.73,7.14,244076.23,10.3
491390.97,20.73,7.14,244076.23,10.3
491254.99,20.74,7.14,244076.07,10.3
491119.01,20.74,7.14,244524.71,10.33
490983.04,20.74,7.15,244265.99,10.32
491279.06,20.76,7.16,244730.91,10.34
491143.08,20.76,7.17,244721.01,10.35
491195.78,20.77,7.18,244814.44,10.35
491059.8,20.78,7.18,244735.13,10.35
490923.83,20.78,7.18,244735.13,10.36
490923.83,20.78,7.18,244735.16,10.36
490787.85,20.78,7.18,244741.39,10.36
490978.3,20.8,7.2,244934.69,10.37
490842.32,20.8,7.2,244934.24,10.38
490706.35,20.8,7.2,244934.24,10.38
490570.37,20.81,7.21,244938.07,10.39
490760.82,20.82,7.22,244934.55,10.39
490624.84,20.82,7.22,244934.24,10.39
490488.87,20.82,7.23,245123.13,10.41
490488.87,20.82,7.23,245123.13,10.41
490201.78,20.82,7.22,244838.05,10.4
490392.23,20.83,7.23,244969.88,10.41
490122.28,20.82,7.22,244825.1,10.4
490122.28,20.82,7.22,244847.93,10.4
489986.3,20.82,7.23,245084.89,10.42
489850.33,20.83,7.23,245084.58,10.42
489850.33,20.83,7.23,245061.75,10.42
490040.78,20.84,7.24,245061.75,10.42
490040.78,20.84,7.24,245087.47,10.42
490040.78,20.84,7.24,245087.58,10.42
490040.78,20.84,7.24,245084.86,10.42
489904.8,20.84,7.25,245085.81,10.43
489506.32,20.83,7.23,244665.74,10.41
489370.35,20.83,7.24,244969.9,10.43
489651.46,20.85,7.25,244780.1,10.42
489947.48,20.87,7.27,244664.8,10.42
489855.15,20.87,7.28,246110.38,10.49
489675.52,20.87,7.28,245866.56,10.48
489675.52,20.87,7.28,245840.92,10.48
489539.55,20.88,7.28,245840.92,10.48
489403.57,20.88,7.28,245840.92,10.49
489294.89,20.88,7.28,245732.24,10.48
489158.91,20.88,7.28,245732.24,10.49
489349.36,20.89,7.3,245732.24,10.49
489402.07,20.9,7.31,245732.24,10.5
489195.64,20.9,7.3,245573.41,10.49
489059.66,20.9,7.3,245852.57,10.51
489112.36,20.91,7.31,246092.94,10.52
488976.38,20.91,7.31,246154.98,10.53
488614.38,20.9,7.3,245800.22,10.51
488614.38,20.9,7.3,245826.17,10.52
488478.41,20.9,7.31,245746.86,10.52
488342.43,20.91,7.31,245746.86,10.52
488206.45,20.91,7.31,245753.09,10.53
488070.48,20.91,7.32,245667.55,10.53
487934.5,20.92,7.32,245588.24,10.53
487934.5,20.92,7.32,245584.25,10.53
487798.52,20.92,7.32,245584.25,10.53
487662.54,20.92,7.32,245504.94,10.53
487505.19,20.92,7.32,245346.06,10.53
487369.21,20.92,7.32,245346.06,10.53
487265.68,20.92,7.33,245155.7,10.53
486721.77,20.94,7.34,245166.78,10.55
486585.79,20.94,7.34,245087.47,10.55
486449.82,20.94,7.35,245087.47,10.55
486313.84,20.95,7.35,245077.57,10.56
486177.86,20.95,7.35,245008.16,10.56
486096.74,20.96,7.36,244411.27,10.54
486150.08,20.97,7.37,244766.82,10.56
486150.08,20.97,7.37,244749.09,10.55
485853.65,20.96,7.36,244545.41,10.55
485697.62,20.95,7.35,244390.9,10.54
486005.01,20.97,7.37,244567.11,10.55
486057.72,20.98,7.38,244678.19,10.56
486353.74,20.99,7.4,244976.76,10.57
486147.31,20.99,7.39,244772.77,10.57
485775.31,20.98,7.38,244527.21,10.56
485639.33,20.98,7.38,244517.31,10.56
485639.33,20.98,7.38,244517.31,10.56
485347.07,20.97,7.37,244185.17,10.55
485211.1,20.97,7.37,244115.76,10.55
484919.84,20.96,7.36,243830.89,10.54
484783.86,20.97,7.37,243849.33,10.55
485079.88,20.98,7.39,243819.38,10.55
484873.45,20.98,7.38,243728.32,10.54
484737.47,20.98,7.38,244157.94,10.57
484737.47,20.98,7.38,244179.64,10.57
484790.18,20.99,7.39,244356.39,10.58
484470.18,20.98,7.38,244036.39,10.57
484334.2,20.98,7.38,244035.94,10.57
484334.2,20.98,7.38,244038.15,10.57
484334.2,20.98,7.38,244038.15,10.57
484198.22,20.98,7.39,244038.15,10.58
484198.22,20.98,7.39,244038.15,10.58
484062.24,20.99,7.39,244053.7,10.58
483926.27,20.99,7.39,244218.09,10.59
483790.29,20.99,7.4,244068.43,10.59
483654.31,21.0,7.4,244044.14,10.59
483430.85,20.99,7.39,243795.52,10.59
483483.56,21.0,7.4,243833.97,10.59
483347.58,21.0,7.41,243976.94,10.6
483211.6,21.01,7.41,243919.88,10.6
483507.62,21.02,7.43,243865.63,10.6
483415.3,21.03,7.43,244466.63,10.63
483291.63,21.03,7.43,244259.11,10.63
483155.65,21.04,7.44,244258.66,10.63
483019.67,21.04,7.44,244258.66,10.64
482883.7,21.04,7.44,244259.82,10.64
482747.72,21.05,7.45,244316.61,10.65
482800.42,21.06,7.46,244268.28,10.65
482853.12,21.07,7.47,244258.79,10.66
482717.15,21.07,7.47,244258.66,10.66
482581.17,21.07,7.47,244635.99,10.68
482445.19,21.07,7.48,244556.68,10.68
482741.21,21.09,7.49,244987.81,10.7
482605.23,21.1,7.5,244965.13,10.71
482605.23,21.1,7.5,244965.13,10.71
482187.27,21.08,7.48,244547.17,10.69
482051.3,21.08,7.49,244490.54,10.69
481915.32,21.09,7.49,244404.2,10.69
481779.34,21.09,7.49,244404.2,10.7
481779.34,21.09,7.49,244404.2,10.7
481969.79,21.11,7.51,244471.83,10.71
481833.82,21.11,7.51,244603.72,10.72
481886.52,21.12,7.52,244070.55,10.7
481750.54,21.12,7.52,243739.46,10.69
481378.54,21.11,7.51,243368.33,10.67
481242.57,21.11,7.52,243367.88,10.68
481306.08,21.12,7.53,243323.11,10.68
481159.29,21.13,7.53,243623.09,10.7
481023.31,21.13,7.53,243623.09,10.7
480774.96,21.12,7.52,243387.93,10.69
481070.98,21.14,7.54,243401.41,10.7
481123.68,21.15,7.55,243390.62,10.7
481123.68,21.15,7.55,243413.53,10.7
480987.7,21.15,7.55,243495.22,10.71
480851.73,21.16,7.56,243473.23,10.71
480851.73,21.16,7.56,243457.41,10.71
480479.73,21.14,7.55,243397.2,10.71
480354.57,21.15,7.55,243844.31,10.73
480207.77,21.15,7.55,243637.33,10.73
480071.8,21.15,7.56,243643.56,10.74
480367.82,21.17,7.57,243917.95,10.75
480231.84,21.17,7.58,243838.54,10.75
479859.84,21.16,7.56,243538.61,10.74
480155.86,21.18,7.58,243517.99,10.74
480073.97,21.19,7.59,246739.89,10.89
479937.99,21.19,7.59,246739.58,10.89
479791.2,21.19,7.59,245399.14,10.84
479494.77,21.18,7.58,245150.31,10.83
479444.77,21.18,7.58,245100.31,10.83
479391.29,21.18,7.58,243841.45,10.77
479581.74,21.2,7.6,243841.45,10.78
479877.77,21.21,7.62,243919.73,10.78
480121.8,21.23,7.63,243848.83,10.78
479781.79,21.22,7.62,244032.82,10.79
479645.81,21.22,7.62,244030.77,10.8
479509.83,21.22,7.63,244005.15,10.8
479169.47,21.21,7.62,244693.01,10.83
479465.49,21.23,7.63,244692.57,10.84
479103.49,21.22,7.62,244692.57,10.84
478967.51,21.22,7.63,244731.52,10.84
479200.73,21.24,7.64,244088.37,10.82
479485.94,21.26,7.66,245189.17,10.87
479167.5,21.25,7.65,244809.96,10.86
479167.5,21.25,7.65,244809.96,10.86
479031.52,21.25,7.65,244807.23,10.86
479393.21,21.27,7.67,245193.9,10.88
479445.91,21.28,7.68,244979.36,10.87
479395.91,21.28,7.68,244929.36,10.87
479259.94,21.28,7.68,244829.67,10.87
479123.96,21.28,7.69,244750.36,10.87
478987.98,21.29,7.69,244750.36,10.88
478716.03,21.29,7.7,244750.94,10.89
478484.41,21.29,7.69,245966.39,10.94
478361.05,21.29,7.7,245338.44,10.92
478313.83,21.3,7.7,245252.88,10.92
478366.53,21.31,7.71,245251.92,10.92
478419.23,21.32,7.72,245255.44,10.93
478471.93,21.33,7.73,245251.85,10.93
478335.96,21.33,7.73,245619.1,10.95
478335.96,21.33,7.73,245743.73,10.96
478388.66,21.34,7.74,246003.15,10.97
478388.66,21.34,7.74,246021.9,10.98
478252.68,21.35,7.75,246046.6,10.98
478443.13,21.36,7.76,246109.62,10.99
478236.7,21.35,7.76,246184.89,10.99
478100.73,21.36,7.76,246080.25,10.99
478100.73,21.36,7.76,246080.25,10.99
478561.95,21.38,7.78,246079.8,10.99
478614.65,21.39,7.79,246079.8,11.0
478478.68,21.39,7.8,246080.04,11.0
478342.7,21.4,7.8,246120.52,11.01
478395.4,21.41,7.81,246092.96,11.01
478259.42,21.41,7.81,246098.14,11.02
477963.48,21.4,7.8,246082.45,11.02
477827.5,21.4,7.81,246879.61,11.06
478071.54,21.42,7.82,246990.85,11.07
478071.54,21.42,7.82,246990.85,11.07
477935.56,21.42,7.83,246990.4,11.07
477988.26,21.43,7.84,246990.4,11.08
478292.43,21.45,7.86,247014.16,11.08
478156.46,21.46,7.86,247010.99,11.08
478209.16,21.47,7.87,246997.45,11.09
477937.2,21.47,7.88,247693.08,11.13
477801.22,21.48,7.88,247657.92,11.13
477665.25,21.48,7.88,247648.02,11.14
477665.25,21.48,7.88,247648.02,11.14
477529.27,21.48,7.89,247578.6,11.14
477393.29,21.49,7.89,247568.71,11.14
477257.32,21.49,7.89,247499.29,11.15
477121.34,21.5,7.9,247498.84,11.15
476985.36,21.5,7.9,247498.84,11.16
476695.35,21.49,7.89,247360.74,11.15
476325.2,21.48,7.88,247140.33,11.14
476189.22,21.48,7.88,247212.43,11.15
476254.54,21.49,7.89,246789.16,11.14
476254.54,21.49,7.89,246789.16,11.14
476207.32,21.5,7.9,246645.17,11.13
476503.34,21.51,7.92,246609.39,11.13
476131.34,21.5,7.9,246724.68,11.14
475910.08,21.49,7.9,246484.81,11.13
476206.11,21.51,7.91,246594.99,11.14
476206.11,21.51,7.91,246594.99,11.14
476070.13,21.52,7.92,246765.43,11.15
474982.31,21.54,7.95,246764.98,11.19
475172.76,21.56,7.96,246828.0,11.2
475036.78,21.56,7.97,246957.47,11.21
475036.78,21.56,7.97,246993.21,11.21
475089.49,21.57,7.98,248004.11,11.26
474953.51,21.58,7.98,248004.11,11.27
474796.15,21.57,7.97,247847.17,11.26
474870.49,21.58,7.99,247266.78,11.24
474912.37,21.59,8.0,247029.85,11.23
474540.37,21.58,7.98,246729.92,11.22
474852.06,21.6,8.0,247360.56,11.25
474904.76,21.61,8.01,247360.56,11.26
474957.46,21.62,8.02,247360.56,11.26
474821.48,21.62,8.03,247360.72,11.27
474685.5,21.63,8.03,247361.1,11.27
474435.57,21.62,8.02,247224.16,11.27
474299.59,21.62,8.03,247225.3,11.27
474163.61,21.63,8.03,247651.53,11.3
474459.63,21.64,8.05,247946.13,11.31
474323.66,21.65,8.05,247945.68,11.32
474376.36,21.66,8.06,247945.68,11.32
474240.38,21.66,8.06,247945.68,11.33
474104.4,21.67,8.07,247966.31,11.33
473968.43,21.67,8.07,247950.4,11.34
473832.45,21.67,8.08,247946.54,11.34
474113.56,21.69,8.09,248544.61,11.37
473977.58,21.7,8.1,248475.75,11.37
473977.58,21.7,8.1,248475.75,11.37
473671.15,21.68,8.09,248216.91,11.36
473535.17,21.69,8.09,248137.6,11.36
473535.17,21.69,8.09,248137.6,11.36
473248.09,21.68,8.08,247925.3,11.36
473248.09,21.68,8.08,247925.3,11.36
472876.09,21.67,8.07,247579.9,11.34
473180.26,21.68,8.09,248020.62,11.37
473044.28,21.69,8.09,248020.17,11.37
472908.31,21.69,8.09,248020.17,11.38
472769.41,21.69,8.09,247838.56,11.37
472633.44,21.69,8.09,247838.56,11.37
472497.46,21.7,8.1,247855.7,11.38
472793.48,21.71,8.12,247846.17,11.38
472657.5,21.72,8.12,247838.56,11.39
472521.53,21.72,8.12,248255.67,11.41
472298.07,21.71,8.12,247987.17,11.4
472162.09,21.72,8.12,248045.62,11.41
472026.11,21.72,8.12,248045.41,11.41
471890.14,21.73,8.13,248045.17,11.42
471754.16,21.73,8.13,248335.13,11.44
471754.16,21.73,8.13,248335.13,11.44
471618.18,21.73,8.14,248308.09,11.44
471482.2,21.74,8.14,248307.88,11.45
471346.23,21.74,8.14,248307.64,11.45
471210.25,21.74,8.15,248307.67,11.46
471074.27,21.75,8.15,248314.16,11.46
470938.29,21.75,8.15,248503.13,11.48
470938.29,21.75,8.15,248482.64,11.48
470802.32,21.76,8.16,248361.83,11.48
471106.49,21.77,8.18,248361.38,11.48
471340.59,21.79,8.19,248867.4,11.51
471164.21,21.79,8.2,248616.37,11.5
471229.53,21.8,8.21,248193.11,11.48
470859.38,21.79,8.19,248193.11,11.49
470624.8,21.79,8.19,247870.81,11.48
470928.97,21.81,8.21,247890.47,11.48
470558.82,21.8,8.2,247883.12,11.48
470558.82,21.8,8.2,247883.32,11.48
470854.84,21.82,8.22,247871.01,11.48
470718.87,21.82,8.22,247871.01,11.49
470582.89,21.82,8.23,249438.04,11.57
470038.98,21.84,8.24,249449.12,11.59
469903.0,21.84,8.25,249437.87,11.59
469767.03,21.85,8.25,249624.88,11.61
469631.05,21.85,8.25,249554.33,11.61
469527.52,21.86,8.26,249446.82,11.61
469527.52,21.86,8.26,249455.69,11.61
469418.84,21.85,8.25,249347.63,11.61
469282.86,21.86,8.26,249230.9,11.61
469146.89,21.86,8.26,249230.45,11.61
468905.84,21.85,8.26,249086.06,11.61
468747.16,21.85,8.25,248920.89,11.6
469051.34,21.87,8.27,248920.89,11.6
469051.34,21.87,8.27,248931.29,11.6
468915.36,21.87,8.27,248931.47,11.61
468760.64,21.86,8.27,248777.8,11.6
468624.67,21.87,8.27,248830.14,11.61
468488.69,21.87,8.27,249061.44,11.63
468352.71,21.88,8.28,248941.87,11.63
468227.55,21.88,8.28,248865.51,11.63
468107.74,21.89,8.29,249266.64,11.65
467971.76,21.89,8.29,249187.33,11.66
468013.64,21.9,8.3,249963.23,11.7
468088.36,21.91,8.31,249638.75,11.69
467908.74,21.91,8.32,249409.28,11.68
467908.74,21.91,8.32,249409.28,11.68
467961.44,21.92,8.33,249594.99,11.69
468257.46,21.94,8.34,249594.99,11.7
468036.2,21.93,8.34,249415.89,11.69
467900.22,21.94,8.34,249415.89,11.69
467952.92,21.95,8.35,249415.89,11.7
467816.95,21.95,8.36,250025.94,11.73
467680.97,21.96,8.36,249946.63,11.73
467431.09,21.95,8.35,249674.86,11.72
