ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
786762.79,31.39,10.9,340429.65,13.58
785762.79,31.37,10.87,339429.65,13.55
785746.59,31.38,10.88,339427.61,13.55
785730.4,31.39,10.89,339426.42,13.56
785525.42,31.39,10.89,339426.42,13.56
785367.67,31.39,10.89,339267.45,13.56
785602.1,31.4,10.9,339286.6,13.56
785585.9,31.41,10.91,339283.23,13.57
785380.93,31.41,10.92,339267.45,13.57
785001.52,31.41,10.91,339806.3,13.59
784796.55,31.41,10.91,339759.44,13.6
784591.57,31.41,10.92,339896.4,13.61
784591.57,31.41,10.92,339896.4,13.61
784386.59,31.42,10.92,339894.57,13.61
784386.59,31.42,10.92,339894.57,13.61
784370.4,31.43,10.93,339893.17,13.62
784604.83,31.44,10.95,339893.17,13.62
784819.43,31.46,10.96,339929.43,13.63
784819.43,31.46,10.96,339814.55,13.62
784803.23,31.47,10.97,339778.3,13.62
784598.25,31.47,10.98,340328.86,13.65
784582.06,31.48,10.98,340540.05,13.66
784377.08,31.49,10.99,340830.88,13.68
784172.11,31.49,10.99,340829.05,13.69
784173.33,31.49,10.99,340840.44,13.69
784296.56,31.5,11.01,340839.04,13.69
784280.37,31.51,11.02,340839.04,13.7
784264.17,31.52,11.03,340909.74,13.7
784059.19,31.53,11.03,340898.79,13.71
783689.79,31.52,11.02,340900.55,13.71
783932.51,31.53,11.04,340840.8,13.71
783554.81,31.53,11.03,340840.8,13.71
783554.81,31.53,11.03,340893.86,13.72
783554.81,31.53,11.03,340893.86,13.72
783349.84,31.53,11.03,341749.3,13.76
783144.86,31.53,11.04,341629.85,13.76
783144.86,31.53,11.04,341612.94,13.76
783359.46,31.55,11.05,341609.71,13.76
783039.46,31.54,11.04,341289.71,13.75
783162.7,31.55,11.06,341289.71,13.75
783162.7,31.55,11.06,341247.27,13.75
783146.5,31.56,11.07,341278.49,13.75
782941.52,31.57,11.07,341273.36,13.76
783175.95,31.58,11.09,341247.27,13.76
782883.67,31.58,11.08,341035.43,13.76
782907.91,31.58,11.08,341141.88,13.76
782702.93,31.58,11.08,341681.43,13.79
782497.96,31.59,11.09,341705.02,13.79
782292.98,31.59,11.09,342536.03,13.83
782276.78,31.6,11.1,342533.99,13.84
782071.81,31.6,11.11,342532.8,13.84
781866.83,31.61,11.11,342532.8,13.85
781487.43,31.6,11.1,342088.33,13.83
781282.45,31.6,11.11,342108.59,13.84
780872.5,31.61,11.12,342088.33,13.85
780667.52,31.62,11.12,342088.33,13.86
781463.77,31.65,11.15,343278.33,13.9
781177.86,31.64,11.15,343010.9,13.89
781177.86,31.64,11.15,343010.9,13.89
781020.3,31.64,11.14,342853.72,13.89
781020.3,31.64,11.14,342853.72,13.89
781004.1,31.65,11.15,342851.69,13.89
780799.13,31.65,11.16,342850.49,13.9
780500.92,31.64,11.15,342608.27,13.89
780295.94,31.65,11.15,342608.27,13.9
780090.97,31.65,11.16,342905.46,13.91
780090.97,31.65,11.16,342905.46,13.91
780122.61,31.66,11.16,342928.0,13.91
779917.64,31.66,11.16,342825.52,13.92
780265.34,31.68,11.18,344295.94,13.98
780930.71,31.71,11.21,344655.49,14.0
780930.71,31.71,11.21,344655.49,14.0
780725.74,31.72,11.22,344653.63,14.0
780030.35,31.7,11.2,343642.5,13.97
780273.07,31.72,11.22,343641.13,13.97
779551.68,31.7,11.2,343027.58,13.95
779346.7,31.7,11.21,343149.28,13.96
779141.72,31.71,11.21,343027.68,13.96
778764.03,31.7,11.2,343027.58,13.96
778559.05,31.7,11.21,343555.88,13.99
778354.08,31.71,11.21,343276.98,13.98
778034.08,31.7,11.2,342956.98,13.97
778027.88,31.71,11.21,342789.47,13.97
777812.9,31.71,11.22,342965.91,13.98
777607.93,31.72,11.22,342964.06,13.99
778006.14,31.74,11.24,342962.68,13.99
777801.16,31.74,11.24,342992.68,14.0
777596.19,31.75,11.25,342988.59,14.0
777391.21,31.75,11.25,342962.68,14.01
777186.24,31.76,11.26,343132.6,14.02
776981.26,31.76,11.26,343130.13,14.03
776776.29,31.77,11.27,343574.07,14.05
776571.31,31.77,11.27,343572.24,14.06
776415.82,31.77,11.27,343297.86,14.05
776038.12,31.76,11.26,343030.85,14.04
776038.12,31.76,11.26,343030.85,14.04
776161.36,31.77,11.27,343029.45,14.04
775956.38,31.78,11.28,343029.45,14.05
775751.41,31.78,11.28,343379.69,14.07
775546.43,31.78,11.29,343296.51,14.07
775761.03,31.8,11.3,344178.6,14.11
775614.26,31.81,11.31,344045.22,14.11
775360.35,31.81,11.31,343786.5,14.1
775594.78,31.83,11.33,343783.27,14.11
775578.58,31.84,11.34,343783.27,14.11
775373.61,31.84,11.34,343824.79,14.12
775357.41,31.85,11.35,343805.06,14.12
775210.18,31.85,11.35,343785.94,14.12
774390.28,31.87,11.37,344444.66,14.17
774185.3,31.87,11.37,344442.8,14.18
774135.3,31.87,11.37,344392.8,14.18
773930.33,31.87,11.38,344391.43,14.18
773930.33,31.87,11.38,344391.43,14.18
774053.56,31.89,11.39,344456.54,14.19
773831.38,31.88,11.38,344159.64,14.18
773654.33,31.88,11.38,343982.59,14.17
773449.36,31.88,11.38,343937.04,14.18
773683.79,31.9,11.4,343926.65,14.18
773273.84,31.91,11.41,344647.22,14.22
773397.07,31.92,11.42,344856.89,14.23
773397.07,31.92,11.42,344940.11,14.24
773192.09,31.93,11.43,344938.04,14.24
772987.12,31.93,11.43,344936.88,14.25
772607.71,31.92,11.42,344736.04,14.24
772591.52,31.93,11.43,344736.04,14.25
772386.54,31.94,11.44,344760.17,14.25
772620.97,31.95,11.45,344757.06,14.26
772604.77,31.96,11.46,344747.24,14.26
772604.77,31.96,11.46,344747.24,14.26
772588.58,31.97,11.47,344736.04,14.27
772209.17,31.96,11.46,345379.52,14.3
772004.2,31.97,11.47,345269.42,14.3
771799.22,31.97,11.47,345267.35,14.3
771594.24,31.98,11.48,345266.19,14.31
771828.68,31.99,11.49,345266.19,14.31
771548.24,31.99,11.49,345341.8,14.32
771548.24,31.99,11.49,345339.89,14.32
771250.03,31.98,11.48,344997.47,14.3
771045.05,31.98,11.48,344921.85,14.31
770840.08,31.99,11.49,345166.01,14.32
770631.87,31.98,11.48,344979.85,14.32
770866.3,32.0,11.5,344910.53,14.32
770850.1,32.01,11.51,344735.69,14.31
770645.13,32.01,11.51,345517.91,14.35
770265.72,32.0,11.5,345127.73,14.34
770249.52,32.01,11.51,345125.7,14.34
770483.95,32.03,11.53,345124.5,14.35
770278.98,32.03,11.54,345293.09,14.36
770074.0,32.04,11.54,345183.9,14.36
769869.03,32.04,11.55,345240.31,14.37
769664.05,32.05,11.55,345331.28,14.38
769459.08,32.05,11.55,345765.67,14.4
769459.08,32.05,11.55,345765.67,14.4
769254.1,32.06,11.56,345682.82,14.41
769049.12,32.06,11.56,345679.59,14.41
768669.72,32.05,11.56,345369.6,14.4
768464.74,32.06,11.56,345369.6,14.41
768259.77,32.06,11.56,345432.26,14.42
768054.79,32.07,11.57,345407.17,14.42
768178.03,32.08,11.58,345377.12,14.42
768161.83,32.09,11.59,345993.07,14.45
768145.63,32.1,11.6,346128.42,14.46
767940.66,32.11,11.61,346021.12,14.47
767940.66,32.11,11.61,346021.12,14.47
766940.66,32.08,11.58,345021.12,14.43
766732.45,32.07,11.57,344865.4,14.43
766527.47,32.08,11.58,344862.16,14.43
766511.27,32.09,11.59,344862.16,14.44
766306.3,32.09,11.59,344955.86,14.45
766634.01,32.11,11.61,344882.67,14.45
766617.81,32.12,11.62,344862.16,14.45
766412.83,32.13,11.63,345269.13,14.47
766207.86,32.13,11.63,345208.41,14.48
766191.66,32.14,11.64,345585.14,14.5
766081.31,32.14,11.64,345842.62,14.51
766082.53,32.14,11.64,345844.28,14.51
765877.55,32.14,11.65,345841.05,14.51
766111.98,32.16,11.66,345841.05,14.52
765907.01,32.16,11.67,345902.5,14.53
765890.81,32.17,11.68,345931.66,14.53
765874.61,32.19,11.69,345856.75,14.53
765669.64,32.19,11.69,345841.05,14.54
765290.23,32.18,11.68,345977.93,14.55
765274.03,32.19,11.69,346078.13,14.56
765069.06,32.2,11.7,346469.74,14.58
765052.86,32.21,11.71,346467.71,14.59
764847.89,32.21,11.71,346466.51,14.59
764642.91,32.22,11.72,346466.51,14.6
764437.93,32.22,11.72,346556.06,14.61
764437.93,32.22,11.72,346556.06,14.61
764232.96,32.23,11.73,346475.52,14.61
764216.76,32.24,11.74,346466.51,14.61
764200.57,32.25,11.75,346466.51,14.62
764002.24,32.24,11.74,346145.22,14.61
764329.95,32.26,11.76,347217.8,14.65
764124.97,32.26,11.77,347215.95,14.66
764127.22,32.26,11.77,347233.91,14.66
763922.25,32.27,11.77,347232.53,14.67
763922.25,32.27,11.77,347214.83,14.67
763906.05,32.28,11.78,347214.83,14.67
763906.05,32.28,11.78,347312.32,14.68
763889.85,32.29,11.79,347345.02,14.68
763893.52,32.29,11.79,347346.33,14.68
763450.83,32.28,11.78,346794.22,14.66
763453.28,32.28,11.78,346795.26,14.66
763453.28,32.28,11.78,346930.6,14.67
763453.28,32.28,11.78,347063.04,14.67
763248.3,32.28,11.79,347040.56,14.68
763482.73,32.3,11.8,347030.34,14.68
763277.76,32.31,11.81,347713.48,14.72
763277.76,32.31,11.81,347646.26,14.71
763072.78,32.31,11.81,347692.46,14.72
763072.78,32.31,11.81,347783.2,14.73
763250.08,32.33,11.83,347779.97,14.73
762870.68,32.32,11.82,347380.61,14.72
762993.91,32.33,11.83,347380.61,14.72
762174.01,32.35,11.85,347833.77,14.76
762408.44,32.37,11.87,348013.99,14.77
762392.24,32.38,11.88,348304.27,14.79
762533.57,32.38,11.89,348860.61,14.82
762768.0,32.4,11.9,348857.38,14.82
762487.57,32.39,11.9,348857.38,14.82
762487.57,32.39,11.9,348857.38,14.82
762282.59,32.4,11.9,348916.48,14.83
762077.61,32.4,11.91,348882.35,14.83
762475.83,32.42,11.93,348857.38,14.83
762479.49,32.42,11.93,348931.7,14.84
762463.29,32.43,11.94,349433.81,14.86
762258.32,32.44,11.94,349164.37,14.86
762100.76,32.44,11.94,349005.4,14.85
762084.56,32.45,11.95,348772.73,14.85
761928.23,32.44,11.94,348613.76,14.84
761723.25,32.45,11.95,349788.66,14.9
761707.05,32.46,11.96,349786.62,14.9
761690.86,32.47,11.97,349785.43,14.91
761674.66,32.48,11.98,349785.43,14.91
761469.68,32.48,11.99,349812.02,14.92
761264.71,32.49,11.99,349798.08,14.93
761059.73,32.49,12.0,349785.43,14.93
760839.39,32.49,11.99,349560.92,14.93
760947.27,32.49,11.99,349595.75,14.93
760742.3,32.5,12.0,350265.28,14.96
760537.32,32.5,12.0,350076.6,14.96
760332.34,32.51,12.01,350073.37,14.97
760127.37,32.51,12.01,350073.37,14.97
760129.81,32.51,12.01,350075.66,14.97
760129.81,32.51,12.01,350075.66,14.97
759872.22,32.51,12.01,349855.93,14.97
759856.02,32.52,12.02,350094.51,14.98
759651.05,32.52,12.02,350248.71,14.99
759957.36,32.54,12.04,351301.22,15.04
759752.38,32.54,12.05,350415.64,15.01
759639.78,32.55,12.06,350253.1,15.01
759560.31,32.56,12.06,350808.09,15.04
759561.53,32.56,12.06,350809.76,15.04
759356.55,32.57,12.07,350807.7,15.05
759151.58,32.57,12.07,350806.53,15.05
759155.24,32.57,12.07,350895.69,15.06
759157.68,32.57,12.07,350917.59,15.06
759141.49,32.58,12.09,350917.59,15.06
759125.29,32.59,12.1,350942.0,15.07
759109.09,32.6,12.11,350917.59,15.07
759343.52,32.62,12.12,350917.59,15.08
758965.58,32.61,12.11,350505.43,15.06
758586.17,32.6,12.1,350505.43,15.06
758586.17,32.6,12.1,350505.43,15.06
758569.98,32.61,12.11,351346.37,15.1
758569.98,32.61,12.11,351346.37,15.1
758365.0,32.62,12.12,351300.92,15.11
758599.43,32.63,12.14,351299.17,15.11
758220.03,32.62,12.13,351297.69,15.12
758015.05,32.63,12.13,351297.69,15.12
758019.94,32.63,12.13,351322.19,15.12
757814.96,32.64,12.14,351413.52,15.13
757609.98,32.64,12.14,351428.83,15.14
757405.01,32.65,12.15,351499.15,15.15
757200.03,32.65,12.15,351455.38,15.15
757444.46,32.67,12.17,352049.38,15.18
757444.46,32.67,12.17,352049.38,15.18
757288.79,32.68,12.18,351877.36,15.18
757083.82,32.68,12.18,351875.53,15.19
757083.82,32.68,12.18,351875.53,15.19
756878.84,32.69,12.19,351874.13,15.2
756673.86,32.69,12.19,351974.65,15.21
756657.67,32.7,12.2,351914.19,15.21
756641.47,32.71,12.21,351887.56,15.21
756641.47,32.71,12.21,351887.56,15.21
756436.49,32.72,12.22,351874.13,15.22
756231.52,32.72,12.23,352280.07,15.24
756559.23,32.74,12.24,352604.14,15.26
756561.67,32.74,12.24,352623.42,15.26
756237.64,32.73,12.24,352476.59,15.26
756237.64,32.73,12.24,352476.59,15.26
756221.44,32.75,12.25,352474.55,15.26
756016.46,32.75,12.25,352473.36,15.27
755811.49,32.76,12.26,352492.39,15.28
756045.92,32.77,12.28,352696.04,15.29
755840.94,32.78,12.28,352486.98,15.29
755635.97,32.78,12.29,352957.55,15.31
755635.97,32.78,12.29,352957.55,15.31
755440.99,32.79,12.29,352902.42,15.32
755226.02,32.79,12.3,352962.3,15.33
755021.04,32.8,12.3,352959.07,15.33
754641.63,32.79,12.29,352718.52,15.33
754436.66,32.8,12.3,352718.52,15.33
754231.68,32.8,12.3,352750.35,15.34
754215.49,32.81,12.31,352721.49,15.34
754010.51,32.82,12.32,352724.81,15.35
753994.31,32.83,12.33,352938.31,15.37
753789.34,32.83,12.34,352718.52,15.36
753584.36,32.84,12.34,353018.19,15.38
753584.36,32.84,12.34,353097.48,15.39
753912.07,32.86,12.36,353094.25,15.39
753895.87,32.87,12.37,353094.25,15.39
753690.9,32.87,12.38,353148.04,15.4
753690.9,32.87,12.38,353138.95,15.4
753485.92,32.88,12.38,353128.17,15.41
752983.24,32.87,12.37,353085.67,15.41
752778.26,32.87,12.37,353808.23,15.45
753105.97,32.89,12.39,353389.59,15.43
752801.94,32.88,12.39,353243.09,15.43
753036.89,32.9,12.4,354209.38,15.48
753036.89,32.9,12.4,354209.38,15.48
753036.89,32.9,12.4,354209.38,15.48
752824.56,32.91,12.41,353965.16,15.47
753058.99,32.92,12.43,353961.93,15.48
752872.8,32.92,12.42,353979.88,15.48
752875.25,32.92,12.42,353980.92,15.48
752998.48,32.93,12.44,353962.97,15.48
752793.51,32.94,12.44,353962.97,15.49
752588.53,32.95,12.45,354513.67,15.52
752383.56,32.95,12.45,354437.19,15.52
752617.99,32.97,12.47,354154.52,15.51
752423.01,32.97,12.48,355078.23,15.56
752125.97,32.97,12.47,354872.65,15.56
751857.2,32.97,12.47,354632.97,15.55
751857.2,32.97,12.47,354645.08,15.55
751652.22,32.98,12.48,354643.22,15.56
751447.24,32.98,12.48,354641.85,15.57
751242.27,32.99,12.49,354794.41,15.58
751365.5,33.0,12.5,354841.98,15.59
751160.53,33.01,12.51,355145.98,15.61
750952.32,33.0,12.5,354816.12,15.59
749312.51,33.05,12.55,354812.88,15.65
749292.28,33.06,12.56,356039.98,15.71
749292.28,33.06,12.56,356039.98,15.71
749435.47,33.08,12.58,355465.05,15.69
749435.47,33.08,12.58,355465.05,15.69
749230.5,33.09,12.59,355461.82,15.7
749172.61,33.09,12.59,355435.38,15.7
749407.04,33.11,12.61,355435.38,15.7
749530.28,33.12,12.62,355816.12,15.72
749150.87,33.11,12.61,355764.95,15.72
748945.89,33.12,12.62,355677.9,15.73
749346.24,33.14,12.65,358435.61,15.85
750141.48,33.19,12.69,357887.48,15.83
750145.15,33.19,12.69,357912.45,15.83
749940.17,33.19,12.69,357909.22,15.84
750174.6,33.21,12.71,357909.22,15.84
750174.6,33.21,12.71,357909.22,15.84
749969.63,33.21,12.72,358016.48,15.86
749764.65,33.22,12.72,357958.91,15.86
749570.95,33.23,12.73,357716.81,15.86
749574.61,33.23,12.73,357717.86,15.86
749558.42,33.24,12.74,357686.36,15.86
749353.44,33.24,12.75,358430.17,15.9
749158.46,33.25,12.75,358347.39,15.9
748953.49,33.26,12.76,358345.55,15.91
748738.51,33.26,12.76,358155.28,15.91
748533.54,33.27,12.77,358153.88,15.92
748767.97,33.28,12.79,358199.0,15.92
748562.99,33.29,12.79,358187.61,15.93
748358.02,33.3,12.8,358181.06,15.94
748358.02,33.3,12.8,358181.06,15.94
748358.02,33.3,12.8,358181.06,15.94
747988.61,33.29,12.79,358322.71,15.95
747972.41,33.3,12.8,358786.85,15.97
747602.41,33.29,12.79,358416.85,15.96
747866.92,33.3,12.81,358672.8,15.97
747706.6,33.31,12.81,358576.28,15.98
747501.63,33.32,12.82,358574.45,15.98
747624.86,33.33,12.84,358573.05,15.99
747628.53,33.33,12.84,358574.1,15.99
747423.55,33.34,12.84,358574.1,15.99
747407.35,33.35,12.85,358698.97,16.01
747202.38,33.36,12.86,358638.87,16.01
746997.4,33.36,12.86,358574.1,16.01
746792.43,33.37,12.87,359227.75,16.05
746587.45,33.37,12.88,359030.62,16.05
746382.47,33.38,12.88,359028.79,16.06
746366.28,33.39,12.89,359027.39,16.06
746366.28,33.39,12.89,359027.39,16.06
746193.36,33.39,12.89,358834.99,16.05
745988.38,33.39,12.89,358834.99,16.06
746222.82,33.41,12.91,358835.92,16.07
746017.84,33.41,12.92,358853.62,16.07
746001.64,33.43,12.93,358849.92,16.08
746001.64,33.43,12.93,358916.12,16.08
745796.67,33.43,12.93,359660.93,16.12
745591.69,33.44,12.94,359519.16,16.12
745386.72,33.44,12.95,359517.09,16.13
745509.95,33.46,12.96,359515.93,16.14
745130.55,33.45,12.95,359336.93,16.13
744925.57,33.45,12.96,359373.47,16.14
744720.59,33.46,12.96,359350.09,16.15
744704.4,33.47,12.97,359336.93,16.15
744423.96,33.46,12.97,359196.82,16.15
744218.99,33.47,12.97,359212.35,16.16
744453.42,33.49,12.99,360078.83,16.2
744248.44,33.49,13.0,359985.13,16.2
743859.04,33.48,12.99,359761.93,16.19
744093.47,33.5,13.0,359760.18,16.2
743683.52,33.51,13.02,359776.52,16.21
743478.54,33.52,13.02,360287.67,16.24
741838.73,33.57,13.07,360284.44,16.3
741841.73,33.57,13.07,360277.66,16.3
741825.54,33.58,13.08,360001.51,16.3
741809.34,33.59,13.09,359748.69,16.29
741662.57,33.6,13.1,360908.41,16.35
741458.69,33.6,13.11,360604.96,16.34
741253.72,33.61,13.11,360601.73,16.35
741253.72,33.61,13.11,360601.73,16.35
741048.74,33.62,13.12,360601.73,16.36
740843.77,33.62,13.12,360676.78,16.37
740843.77,33.62,13.12,360676.78,16.37
740866.78,33.62,13.13,360694.05,16.37
740850.58,33.63,13.14,360619.29,16.37
740834.38,33.65,13.15,360688.63,16.38
740629.41,33.65,13.15,360621.62,16.39
740752.64,33.67,13.17,361209.5,16.42
740752.64,33.67,13.17,361209.5,16.42
740547.67,33.67,13.18,361194.07,16.42
740342.69,33.68,13.18,361192.21,16.43
740137.71,33.69,13.19,361190.84,16.44
739932.74,33.69,13.19,361237.42,16.45
739727.76,33.7,13.2,361214.01,16.45
739905.07,33.71,13.22,361190.94,16.46
739700.09,33.72,13.22,361478.17,16.48
739495.12,33.73,13.23,361192.4,16.47
739729.55,33.74,13.25,362021.25,16.51
739524.57,33.75,13.25,362018.02,16.52
739319.6,33.76,13.26,362018.02,16.53
739114.62,33.76,13.27,362126.63,16.54
738909.64,33.77,13.27,362383.15,16.56
738704.67,33.78,13.28,362275.85,16.56
738653.72,33.79,13.29,362376.21,16.58
738813.7,33.81,13.31,362815.9,16.6
738444.3,33.8,13.3,362361.05,16.59
737910.34,33.79,13.29,361753.16,16.56
737894.14,33.8,13.3,361751.13,16.57
737894.14,33.8,13.3,361835.85,16.57
737689.16,33.81,13.31,361834.65,16.58
737484.19,33.81,13.32,361834.65,16.59
737279.21,33.82,13.32,361920.87,16.6
737074.24,33.83,13.33,361846.08,16.61
737308.67,33.84,13.35,361834.65,16.61
737308.67,33.84,13.35,361834.65,16.61
737103.69,33.85,13.35,362358.36,16.64
736898.72,33.86,13.36,362426.4,16.65
736693.74,33.86,13.36,362424.57,16.66
736488.76,33.87,13.37,362423.17,16.67
736488.76,33.87,13.37,362560.7,16.67
736488.76,33.87,13.37,362489.43,16.67
736472.57,33.88,13.38,362490.25,16.68
736456.37,33.89,13.39,362489.43,16.68
736251.4,33.9,13.4,362620.32,16.7
736343.21,33.9,13.4,362819.84,16.7
736343.21,33.9,13.4,362819.84,16.7
736343.21,33.9,13.4,362819.84,16.7
736138.23,33.91,13.41,362839.87,16.71
735933.26,33.91,13.42,362811.31,16.72
735728.28,33.92,13.42,363066.97,16.74
735962.71,33.94,13.44,363065.22,16.74
735757.74,33.95,13.45,363063.74,16.75
735741.54,33.96,13.46,363232.32,16.76
735536.57,33.96,13.47,363178.56,16.77
735536.57,33.96,13.47,363178.56,16.77
735331.59,33.97,13.47,363063.74,16.77
735146.61,33.98,13.48,364445.54,16.84
735679.99,34.01,13.51,364632.3,16.86
735475.02,34.02,13.52,364629.07,16.87
735270.04,34.02,13.53,364629.07,16.87
735065.07,34.03,13.53,364629.07,16.88
734860.09,34.04,13.54,364699.05,16.89
734983.33,34.05,13.55,364752.61,16.9
734983.33,34.05,13.55,364752.61,16.9
735217.76,34.07,13.57,365400.8,16.93
735201.56,34.08,13.59,365309.39,16.94
734551.56,34.06,13.57,364659.39,16.91
734346.58,34.07,13.57,364731.22,16.92
734141.61,34.08,13.58,364727.99,16.93
734141.61,34.08,13.58,364727.99,16.93
733936.63,34.08,13.58,364727.99,16.94
733731.66,34.09,13.59,364785.3,16.95
733526.68,34.09,13.6,364792.0,16.96
733321.71,34.1,13.6,364743.48,16.96
733116.73,34.11,13.61,365214.62,16.99
733280.32,34.13,13.63,365148.66,16.99
732900.91,34.11,13.62,364977.29,16.99
732844.36,34.13,13.63,365005.66,17.0
732967.6,34.14,13.64,365002.43,17.0
732951.4,34.15,13.66,365002.43,17.01
732651.41,34.14,13.65,364714.11,17.0
732828.72,34.16,13.66,364747.16,17.0
732831.16,34.16,13.66,364749.14,17.0
732626.18,34.17,13.67,364751.15,17.01
732421.21,34.17,13.68,364728.03,17.02
732216.23,34.18,13.68,365270.62,17.05
732011.26,34.19,13.69,365388.04,17.07
731718.98,34.18,13.68,365087.77,17.05
731702.78,34.19,13.69,365306.43,17.07
731826.02,34.21,13.71,365303.2,17.08
731826.02,34.21,13.71,365519.55,17.09
731621.04,34.21,13.72,365519.55,17.09
731462.26,34.21,13.71,365361.16,17.09
731696.69,34.23,13.73,365366.22,17.09
731680.5,34.24,13.74,365361.16,17.1
731687.01,34.24,13.74,365349.53,17.1
731388.8,34.23,13.73,365044.3,17.09
731183.82,34.24,13.74,365045.57,17.09
730978.85,34.24,13.75,365216.9,17.11
730814.22,34.25,13.75,366267.81,17.17
731204.01,34.27,13.77,366230.95,17.16
731204.01,34.27,13.77,366230.95,17.16
730682.5,34.26,13.76,366114.29,17.17
730477.52,34.27,13.77,366112.46,17.18
730272.55,34.28,13.78,366111.06,17.18
730067.57,34.28,13.78,366188.81,17.2
730067.57,34.28,13.78,366188.81,17.2
730067.57,34.28,13.78,366188.81,17.2
730067.57,34.28,13.78,366188.81,17.2
729862.6,34.29,13.79,366172.37,17.2
729862.6,34.29,13.79,366172.37,17.2
729657.62,34.29,13.8,366117.36,17.21
729533.35,34.3,13.81,367082.08,17.26
729324.69,34.31,13.81,366261.52,17.23
729026.47,34.3,13.8,366031.06,17.22
728933.26,34.31,13.81,366062.28,17.23
728917.07,34.32,13.83,366060.24,17.24
728712.09,34.33,13.83,366059.05,17.25
728946.52,34.35,13.85,366059.05,17.25
728946.52,34.35,13.85,366059.05,17.25
728946.52,34.35,13.85,366059.05,17.25
728946.52,34.35,13.85,366059.05,17.25
728741.55,34.36,13.86,366070.25,17.26
728725.35,34.37,13.87,366073.08,17.26
728520.37,34.37,13.88,366059.05,17.27
728504.18,34.39,13.89,366839.53,17.32
728504.18,34.39,13.89,366846.63,17.32
728487.98,34.4,13.9,367154.65,17.34
728487.98,34.4,13.9,366998.68,17.33
728283.0,34.41,13.91,366996.85,17.34
728078.03,34.41,13.91,366995.45,17.35
727703.51,34.4,13.9,366882.92,17.34
727498.53,34.41,13.91,366882.92,17.35
727293.56,34.42,13.92,367083.48,17.37
727527.99,34.43,13.94,366894.53,17.37
727323.01,34.44,13.94,367068.03,17.38
727128.03,34.45,13.95,367049.92,17.39
726913.06,34.45,13.96,367341.64,17.41
726533.65,34.44,13.95,366942.92,17.4
726328.68,34.45,13.95,366941.06,17.4
726123.7,34.46,13.96,366939.69,17.41
726107.51,34.47,13.97,366939.69,17.42
726350.23,34.49,13.99,366990.79,17.43
726145.25,34.49,14.0,366958.49,17.43
726129.05,34.51,14.01,366939.76,17.44
725920.84,34.5,14.0,366712.78,17.43
725904.65,34.51,14.02,367474.57,17.47
725904.65,34.51,14.02,367474.57,17.47
725904.65,34.51,14.02,367474.57,17.47
725904.65,34.51,14.02,367474.57,17.47
725699.67,34.52,14.02,367513.87,17.48
725515.11,34.52,14.02,367328.53,17.48
725310.13,34.52,14.02,367325.3,17.48
725310.13,34.52,14.02,367325.3,17.48
724932.44,34.51,14.01,367157.23,17.48
724727.46,34.52,14.02,367157.23,17.49
724522.49,34.53,14.03,367157.23,17.5
724523.71,34.53,14.03,367173.43,17.5
724318.73,34.53,14.03,367173.52,17.5
724113.76,34.54,14.04,367228.18,17.52
723908.78,34.55,14.05,367173.43,17.52
723908.78,34.55,14.05,367108.27,17.52
725119.83,34.6,14.11,368946.11,17.61
724914.85,34.61,14.11,368942.88,17.61
724709.88,34.62,14.12,368942.88,17.62
724498.88,34.62,14.12,368515.04,17.61
724482.68,34.63,14.13,368753.62,17.63
724277.71,34.64,14.14,368597.95,17.63
724072.73,34.64,14.14,368515.04,17.63
723867.75,34.65,14.15,369015.68,17.66
724082.35,34.67,14.17,368668.94,17.65
723802.78,34.66,14.16,368600.83,17.65
723587.8,34.67,14.17,368833.3,17.67
723589.02,34.67,14.17,368834.71,17.67
723384.05,34.67,14.18,368832.85,17.68
723384.05,34.67,14.18,368903.89,17.68
722974.1,34.69,14.19,368949.26,17.7
723208.53,34.71,14.21,368953.37,17.71
723192.33,34.72,14.22,368942.85,17.71
722987.36,34.73,14.23,368914.1,17.72
722840.13,34.72,14.22,369507.13,17.75
722823.93,34.74,14.24,369508.48,17.76
722618.96,34.74,14.24,369539.37,17.77
722413.98,34.75,14.25,369536.14,17.78
722209.0,34.76,14.26,369536.14,17.78
722443.44,34.77,14.28,369630.88,17.79
722238.46,34.78,14.28,369595.33,17.8
722033.48,34.79,14.29,369558.28,17.81
721828.51,34.8,14.3,370155.78,17.84
721828.51,34.8,14.3,370155.78,17.84
721633.53,34.8,14.31,369832.29,17.84
721633.53,34.8,14.31,369832.29,17.84
721443.04,34.81,14.31,370018.2,17.85
721187.8,34.8,14.31,369744.79,17.84
720975.62,34.8,14.3,369566.9,17.84
720975.62,34.8,14.3,369566.9,17.84
