ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
468817.26,24.41,5.46,196187.83,10.21
469212.21,24.43,5.48,197122.89,10.26
469191.68,24.44,5.49,196725.79,10.25
468931.79,24.43,5.49,196203.62,10.22
468931.79,24.43,5.49,196203.62,10.22
468647.58,24.43,5.48,196524.53,10.25
469149.47,24.46,5.51,196541.67,10.25
468938.95,24.46,5.52,196373.33,10.24
468424.95,24.45,5.5,196583.87,10.26
468424.95,24.45,5.5,196583.87,10.26
468214.42,24.45,5.5,196445.85,10.26
468193.89,24.46,5.51,196377.44,10.26
468204.95,24.47,5.52,196340.39,10.26
468376.63,24.48,5.54,196845.91,10.29
468166.11,24.49,5.54,196844.74,10.3
468269.79,24.5,5.55,197156.39,10.31
468269.79,24.5,5.55,197156.39,10.31
468227.68,24.51,5.56,197193.28,10.32
468017.16,24.51,5.56,196997.52,10.32
466501.37,24.54,5.59,196705.69,10.35
466480.84,24.54,5.6,196887.47,10.36
466270.32,24.55,5.6,196779.75,10.36
466554.42,24.57,5.62,196690.19,10.36
466554.42,24.57,5.62,196690.19,10.36
466554.42,24.57,5.62,196690.19,10.36
466333.37,24.57,5.62,197239.17,10.39
465659.68,24.59,5.64,197098.99,10.41
465841.89,24.6,5.65,196970.74,10.4
465800.32,24.61,5.66,197363.48,10.43
465480.32,24.6,5.65,197043.48,10.41
465301.37,24.6,5.65,196986.57,10.42
465301.37,24.6,5.65,196986.57,10.42
465080.32,24.6,5.66,197180.42,10.43
464677.26,24.59,5.64,197081.77,10.43
464656.74,24.6,5.65,197080.08,10.43
464656.74,24.6,5.65,197080.08,10.43
464615.16,24.61,5.66,197173.18,10.44
464573.05,24.62,5.67,197199.4,10.45
464362.53,24.62,5.67,197009.88,10.44
464152.0,24.62,5.67,197234.94,10.46
463941.47,24.62,5.67,197108.05,10.46
464225.58,24.64,5.7,196992.82,10.46
464225.58,24.64,5.7,196992.82,10.46
464004.53,24.64,5.7,197547.98,10.49
463804.53,24.65,5.7,197433.69,10.49
463804.53,24.65,5.7,197433.69,10.49
463822.53,24.65,5.71,197528.51,10.5
463159.37,24.63,5.68,196941.35,10.47
463117.26,24.64,5.7,196921.15,10.48
461601.47,24.67,5.72,196629.32,10.51
461726.21,24.68,5.73,196491.37,10.5
461726.21,24.68,5.73,196491.37,10.5
461515.68,24.68,5.74,196830.07,10.53
461305.16,24.69,5.74,196572.33,10.52
460905.16,24.69,5.74,196481.37,10.53
460705.16,24.69,5.75,196949.71,10.56
460705.16,24.69,5.75,196949.71,10.56
460942.84,24.71,5.77,197154.32,10.57
460900.74,24.72,5.78,197191.21,10.58
460690.21,24.73,5.78,197071.51,10.58
460479.68,24.73,5.78,197220.11,10.59
460269.16,24.73,5.78,197167.67,10.59
460269.16,24.73,5.78,197167.67,10.59
460269.16,24.73,5.78,197167.67,10.59
460280.21,24.74,5.79,196972.71,10.59
460490.21,24.76,5.81,197777.51,10.63
460290.21,24.76,5.81,197633.43,10.63
460048.11,24.76,5.82,197475.54,10.63
459938.11,24.76,5.81,197365.54,10.62
460086.0,24.78,5.83,197431.44,10.63
460210.74,24.79,5.84,197302.47,10.63
460000.21,24.79,5.85,197190.34,10.63
459979.68,24.8,5.86,197403.56,10.64
459800.74,24.81,5.86,197290.33,10.64
459579.68,24.81,5.86,197167.48,10.64
459421.79,24.81,5.87,198127.95,10.7
459421.79,24.81,5.87,198127.95,10.7
459026.74,24.8,5.85,197751.31,10.68
423323.05,22.88,6.04,240545.36,13.0
423498.84,22.9,6.06,240648.7,13.01
423767.47,22.92,6.08,240463.73,13.0
423567.47,22.92,6.08,240287.03,13.0
423567.47,22.92,6.08,240287.03,13.0
423557.47,22.93,6.09,240137.5,13.0
423483.79,22.94,6.1,241093.23,13.06
423241.68,22.94,6.09,240683.07,13.04
423221.16,22.95,6.1,240269.92,13.03
423008.84,22.95,6.1,240898.45,13.07
423008.84,22.95,6.1,240898.45,13.07
423407.79,22.98,6.13,240905.1,13.07
423554.11,22.99,6.15,240628.04,13.06
423354.11,22.99,6.15,241185.18,13.1
423344.11,23.0,6.16,241058.38,13.1
423270.42,23.01,6.17,240909.36,13.1
423028.32,23.01,6.17,240619.93,13.09
422817.79,23.01,6.17,241584.08,13.15
422544.11,23.01,6.17,241287.62,13.14
423065.37,23.04,6.2,241365.16,13.15
422865.37,23.05,6.2,241149.03,13.14
422665.37,23.05,6.21,241608.37,13.17
422505.37,23.04,6.2,241448.37,13.17
422305.37,23.04,6.2,241225.35,13.16
422231.68,23.05,6.21,241044.89,13.16
422231.68,23.05,6.21,241044.89,13.16
420884.32,23.08,6.24,240553.43,13.19
420642.21,23.08,6.24,241356.49,13.24
420621.68,23.09,6.24,240997.35,13.23
420474.32,23.1,6.26,240846.29,13.23
420465.68,23.11,6.27,240809.43,13.24
420612.0,23.13,6.28,240645.2,13.23
420388.32,23.12,6.28,240529.41,13.23
420188.32,23.12,6.28,240928.55,13.26
420114.63,23.13,6.29,240806.29,13.26
419676.21,23.11,6.27,240369.34,13.24
419676.21,23.11,6.27,240369.34,13.24
419902.74,23.13,6.29,240156.02,13.23
419882.21,23.14,6.3,240134.18,13.23
419798.53,23.15,6.3,241099.91,13.29
419318.53,23.13,6.28,240619.91,13.27
417971.16,23.15,6.31,240184.1,13.31
418023.79,23.17,6.33,240218.24,13.31
417708.11,23.16,6.31,239900.41,13.3
417034.42,23.17,6.33,239603.61,13.31
416625.79,23.15,6.31,239173.66,13.29
416625.79,23.15,6.31,239173.66,13.29
416573.68,23.16,6.32,239490.6,13.32
416363.16,23.16,6.32,239070.12,13.3
416279.47,23.17,6.33,239324.85,13.32
415732.11,23.19,6.35,239196.25,13.34
415732.11,23.19,6.35,239196.25,13.34
415416.32,23.2,6.36,238980.76,13.35
415205.79,23.2,6.36,239121.12,13.36
414932.11,23.2,6.35,238833.39,13.35
414984.74,23.21,6.37,238867.53,13.36
414784.74,23.21,6.37,238660.24,13.36
414384.74,23.22,6.38,238948.27,13.39
414384.74,23.22,6.38,238948.27,13.39
414779.68,23.25,6.4,238918.47,13.39
414232.32,23.27,6.43,238789.87,13.41
413990.21,23.27,6.42,238443.16,13.4
413779.68,23.27,6.43,238896.76,13.43
413506.0,23.27,6.42,238670.92,13.43
413432.32,23.27,6.43,238536.87,13.43
413432.32,23.27,6.43,238536.87,13.43
413380.21,23.28,6.44,238852.61,13.45
413359.68,23.29,6.45,238816.98,13.46
413086.0,23.29,6.45,238688.06,13.46
413086.0,23.29,6.45,238688.06,13.46
413138.63,23.31,6.46,238742.15,13.47
412938.63,23.31,6.47,238654.14,13.47
412928.63,23.32,6.48,238478.83,13.47
412928.63,23.32,6.48,238478.83,13.47
412728.63,23.32,6.48,238328.91,13.47
412654.95,23.33,6.49,238844.68,13.5
412334.95,23.31,6.47,238524.68,13.49
411787.58,23.34,6.49,238396.08,13.51
410440.21,23.37,6.52,237904.62,13.54
410198.11,23.37,6.52,237635.01,13.54
409881.79,23.35,6.51,237319.5,13.52
409881.79,23.35,6.51,237319.5,13.52
409881.79,23.35,6.51,237319.5,13.52
409671.26,23.35,6.51,237116.4,13.52
409587.58,23.36,6.52,237321.03,13.53
409513.89,23.37,6.53,237179.23,13.53
409513.89,23.37,6.53,237179.23,13.53
409461.79,23.38,6.53,237481.1,13.56
409656.95,23.4,6.55,237744.28,13.58
409383.26,23.39,6.55,237462.86,13.57
409435.89,23.41,6.57,237516.95,13.58
409435.89,23.41,6.57,237516.95,13.58
409235.89,23.41,6.57,237311.8,13.58
409035.89,23.41,6.57,237239.91,13.58
408835.89,23.42,6.57,237097.71,13.58
408835.89,23.42,6.57,237097.71,13.58
408427.26,23.4,6.56,236700.12,13.56
408427.26,23.4,6.56,236700.12,13.56
408822.21,23.43,6.58,237394.66,13.6
408580.11,23.43,6.58,237010.29,13.59
323331.47,18.55,6.97,262627.99,15.07
323466.21,18.56,6.99,262829.48,15.08
323466.21,18.56,6.99,262829.48,15.08
323645.16,18.58,7.01,262899.86,15.1
323242.11,18.57,6.99,262534.45,15.08
323274.21,18.58,7.0,262312.81,15.07
323116.32,18.58,7.0,262524.32,15.09
322958.42,18.58,7.0,262301.47,15.09
322863.68,18.59,7.01,262121.54,15.09
322684.74,18.59,7.01,262029.05,15.09
322989.89,18.61,7.03,262675.96,15.13
322700.11,18.6,7.02,262381.68,15.12
322721.16,18.62,7.04,262198.61,15.13
322721.16,18.62,7.04,262198.61,15.13
322131.68,18.63,7.05,262098.24,15.16
321970.74,18.63,7.05,261949.01,15.16
321802.32,18.63,7.05,261799.21,15.16
321802.84,18.64,7.06,261803.02,15.16
322171.79,18.67,7.09,262021.56,15.18
322013.89,18.67,7.09,261774.35,15.18
321727.05,18.66,7.08,261448.12,15.16
321759.16,18.67,7.09,261245.9,15.16
321601.26,18.67,7.09,261041.77,15.15
321969.58,18.7,7.12,261488.94,15.18
321790.63,18.7,7.12,261180.44,15.17
321622.21,18.7,7.12,260998.08,15.17
321622.74,18.71,7.13,261890.16,15.23
321991.68,18.74,7.16,261983.39,15.24
321991.68,18.74,7.16,261983.39,15.24
321833.79,18.74,7.16,261681.26,15.24
321675.89,18.74,7.16,261489.24,15.23
321675.89,18.74,7.16,261489.24,15.23
321518.0,18.74,7.16,261813.47,15.26
321423.26,18.75,7.17,261626.26,15.26
321203.05,18.74,7.16,261403.52,15.25
320906.74,18.72,7.14,261098.47,15.23
320727.79,18.72,7.14,260881.24,15.23
320559.37,18.72,7.15,261128.55,15.25
320559.89,18.73,7.15,261122.93,15.26
320928.84,18.76,7.18,261216.16,15.27
320717.26,18.75,7.18,261016.16,15.26
320717.26,18.75,7.18,261016.16,15.26
320717.26,18.75,7.18,261016.16,15.26
320559.37,18.76,7.18,260771.66,15.26
320166.32,18.74,7.16,260378.85,15.24
320008.42,18.74,7.16,260129.2,15.23
319850.53,18.74,7.16,260463.86,15.26
319755.79,18.75,7.17,260287.02,15.26
319766.84,18.76,7.18,260097.01,15.26
319598.42,18.76,7.18,260012.36,15.26
319408.95,18.76,7.18,260290.67,15.29
319587.89,18.78,7.2,260267.93,15.29
319430.0,18.78,7.2,259995.79,15.29
319272.11,18.78,7.2,259881.76,15.29
319272.11,18.78,7.2,259881.76,15.29
319114.21,18.78,7.21,260170.61,15.31
319019.47,18.79,7.21,260001.42,15.31
319019.47,18.79,7.21,260001.42,15.31
318093.16,18.82,7.24,259381.98,15.35
318104.21,18.83,7.25,259215.8,15.35
317935.79,18.83,7.26,259424.39,15.37
317639.47,18.82,7.24,259119.33,15.35
317450.0,18.82,7.24,258936.74,15.35
316523.68,18.85,7.28,258317.3,15.39
316702.63,18.88,7.3,258387.68,15.4
316408.42,18.86,7.28,258088.42,15.39
316250.53,18.86,7.29,257651.23,15.37
316250.53,18.86,7.29,257651.23,15.37
316092.63,18.87,7.29,257992.86,15.4
315934.74,18.87,7.29,257732.26,15.39
315840.0,18.87,7.3,257596.05,15.39
315635.79,18.86,7.29,257395.04,15.38
314709.47,18.9,7.32,256775.6,15.42
314530.53,18.9,7.32,256919.2,15.44
314530.53,18.9,7.32,256919.2,15.44
314362.11,18.9,7.32,256736.5,15.44
314067.37,18.93,7.35,256447.18,15.46
313877.89,18.93,7.35,256288.83,15.46
313783.16,18.93,7.36,256422.98,15.47
313928.42,18.95,7.37,256249.92,15.47
313950.0,18.96,7.38,256072.18,15.47
313950.0,18.96,7.38,256072.18,15.47
313760.53,18.96,7.38,256474.32,15.5
313939.47,18.98,7.4,256451.58,15.51
313781.58,18.99,7.41,256179.44,15.5
314086.74,19.01,7.43,256534.96,15.53
313683.68,18.99,7.41,256264.14,15.51
313715.79,19.0,7.42,256104.49,15.51
313945.26,19.02,7.44,256616.85,15.55
313766.32,19.02,7.45,256322.14,15.54
313797.89,19.04,7.46,256478.04,15.56
313434.21,19.03,7.45,256454.88,15.57
313803.16,19.06,7.48,256548.11,15.58
313645.26,19.06,7.48,256096.07,15.56
313487.37,19.06,7.48,256451.35,15.59
313329.47,19.06,7.49,256240.7,15.59
313234.74,19.07,7.49,256073.37,15.59
313234.74,19.07,7.49,256073.37,15.59
313055.79,19.07,7.49,256262.66,15.61
312129.47,19.11,7.53,255643.22,15.65
374286.21,22.93,8.19,324719.26,19.89
374065.16,22.93,8.19,324521.96,19.89
374741.79,22.98,8.24,324395.83,19.89
374531.26,22.98,8.24,323941.94,19.87
374510.74,22.99,8.25,324511.91,19.92
373247.58,23.02,8.29,323518.84,19.96
373087.58,23.01,8.28,323358.84,19.95
372877.05,23.02,8.28,323049.93,19.94
372574.32,23.0,8.26,322752.58,19.93
372363.79,23.0,8.27,322489.91,19.92
372153.26,23.0,8.27,322250.88,19.92
372153.26,23.0,8.27,322250.88,19.92
371953.26,23.01,8.27,322821.77,19.97
371557.16,22.99,8.25,322491.67,19.95
371336.11,22.99,8.25,322338.45,19.96
371939.37,23.03,8.3,322271.55,19.96
370676.21,23.07,8.33,321278.48,20.0
370923.16,23.09,8.36,320894.94,19.98
370712.63,23.09,8.36,320727.47,19.98
370315.16,23.08,8.34,321528.19,20.04
370294.63,23.09,8.35,321156.22,20.02
370085.68,23.08,8.34,320947.46,20.01
369875.16,23.08,8.34,320623.43,20.0
369664.63,23.08,8.34,320479.54,20.01
369475.16,23.08,8.34,321064.82,20.06
369247.89,23.08,8.35,320782.7,20.05
369915.89,23.13,8.39,320868.71,20.06
369705.37,23.13,8.39,320441.68,20.05
369284.32,23.13,8.4,320568.43,20.08
369073.79,23.14,8.4,320302.33,20.08
369053.26,23.15,8.41,320080.9,20.07
369053.26,23.15,8.41,320080.9,20.07
368744.32,23.13,8.39,319774.12,20.06
368544.32,23.13,8.4,320216.63,20.1
368513.26,23.14,8.41,320294.41,20.11
368913.79,23.18,8.44,320388.45,20.13
368516.32,23.16,8.43,320016.89,20.11
368516.32,23.16,8.43,320016.89,20.11
368305.79,23.16,8.43,319598.75,20.1
368095.26,23.16,8.43,319257.56,20.09
367884.74,23.17,8.43,319604.9,20.13
367674.21,23.17,8.43,319242.39,20.12
367463.68,23.17,8.43,319444.36,20.14
367263.68,23.17,8.43,319302.64,20.14
367500.11,23.19,8.46,319490.62,20.16
366236.95,23.23,8.49,318497.54,20.2
366447.47,23.26,8.52,318554.0,20.22
366236.95,23.26,8.52,318199.84,20.21
366236.95,23.26,8.52,318199.84,20.21
366026.42,23.26,8.52,318443.21,20.24
365815.89,23.26,8.53,318145.15,20.23
365605.37,23.26,8.53,317883.42,20.23
365388.32,23.25,8.52,317674.26,20.22
365664.11,23.28,8.54,318927.24,20.3
365948.84,23.31,8.57,318561.12,20.29
365479.37,23.29,8.56,318009.95,20.27
365071.89,23.27,8.54,317689.1,20.25
365282.42,23.3,8.57,317578.06,20.26
365071.89,23.3,8.57,317090.94,20.24
364861.37,23.31,8.57,317642.2,20.29
364861.37,23.31,8.57,317642.2,20.29
364650.84,23.31,8.57,317156.59,20.27
364440.32,23.31,8.57,317074.98,20.28
364250.84,23.31,8.57,317625.92,20.33
364464.63,23.33,8.6,317187.59,20.31
364464.63,23.33,8.6,317187.59,20.31
364218.74,23.33,8.6,317106.03,20.31
364429.26,23.36,8.62,317162.49,20.33
364429.26,23.36,8.62,317162.49,20.33
364408.74,23.37,8.63,316845.64,20.32
364408.74,23.37,8.63,316845.64,20.32
364537.16,23.39,8.65,316462.85,20.31
364326.63,23.39,8.65,317001.31,20.35
363063.47,23.43,8.69,316008.24,20.39
362852.95,23.43,8.7,315522.95,20.38
362642.42,23.43,8.7,315280.31,20.37
361379.26,23.47,8.74,314287.24,20.41
361369.26,23.48,8.75,314998.87,20.47
361605.68,23.51,8.77,315258.38,20.49
361605.68,23.51,8.77,315258.38,20.49
361816.21,23.54,8.8,315192.44,20.5
361944.63,23.55,8.82,314760.48,20.48
361547.16,23.54,8.8,314327.44,20.46
361336.63,23.54,8.8,314867.74,20.51
361027.68,23.52,8.79,314639.21,20.5
361027.68,23.52,8.79,314639.21,20.5
361156.11,23.54,8.8,314273.69,20.48
361135.58,23.55,8.82,313985.36,20.48
361115.05,23.56,8.83,313798.27,20.48
360915.05,23.57,8.83,314866.28,20.56
360915.05,23.57,8.83,314866.28,20.56
360915.05,23.57,8.83,314866.28,20.56
360884.0,23.58,8.84,314850.6,20.57
360884.0,23.58,8.84,314850.6,20.57
359705.05,23.62,8.89,313985.54,20.62
359705.05,23.62,8.89,313985.54,20.62
359915.58,23.65,8.91,313970.21,20.63
359562.32,23.63,8.9,313610.84,20.61
359351.79,23.64,8.9,313100.11,20.59
359331.26,23.65,8.91,312960.89,20.6
388320.32,25.57,7.68,257124.42,16.93
388099.26,25.57,7.68,256948.78,16.93
388068.21,25.59,7.69,256812.18,16.93
387847.16,25.59,7.69,256722.24,16.94
387847.16,25.59,7.69,256722.24,16.94
387626.11,25.59,7.7,257044.14,16.97
387626.11,25.59,7.7,257044.14,16.97
387741.89,25.61,7.72,257077.91,16.98
387520.84,25.62,7.72,256792.72,16.98
387299.79,25.62,7.72,256590.28,16.97
387084.53,25.61,7.71,256296.22,16.96
386863.47,25.61,7.72,256587.97,16.99
386642.42,25.61,7.72,256318.99,16.98
386532.42,25.61,7.71,256208.99,16.97
386771.79,25.63,7.74,256082.64,16.97
386771.79,25.63,7.74,256082.64,16.97
386771.79,25.63,7.74,256082.64,16.97
386550.74,25.63,7.74,256467.2,17.01
386550.74,25.63,7.74,256467.2,17.01
386160.32,25.62,7.72,256126.79,16.99
385939.26,25.62,7.72,256045.7,17.0
384507.68,25.66,7.77,255381.31,17.04
384623.47,25.68,7.79,255457.26,17.06
384402.42,25.69,7.79,255083.33,17.05
384181.37,25.69,7.79,255370.95,17.08
383960.32,25.69,7.8,255144.29,17.07
383960.32,25.69,7.8,255144.29,17.07
383739.26,25.69,7.8,254885.65,17.07
383910.95,25.72,7.82,255286.06,17.1
383689.89,25.72,7.82,255178.15,17.1
383474.63,25.71,7.81,255031.7,17.1
383474.63,25.71,7.81,255031.7,17.1
383474.63,25.71,7.81,255031.7,17.1
383253.58,25.71,7.82,254907.1,17.1
383369.37,25.74,7.84,254983.05,17.12
383608.74,25.76,7.86,254657.03,17.1
383387.68,25.76,7.87,254475.97,17.1
383166.63,25.76,7.87,254781.23,17.13
382945.58,25.77,7.87,254507.93,17.12
382724.53,25.77,7.87,254349.65,17.13
382503.47,25.77,7.88,254695.07,17.16
382503.47,25.77,7.88,254695.07,17.16
382113.05,25.75,7.86,254342.3,17.14
382113.05,25.75,7.86,254342.3,17.14
382113.05,25.75,7.86,254342.3,17.14
381892.0,25.76,7.86,254312.71,17.15
382343.05,25.8,7.9,254307.31,17.16
381900.95,25.8,7.91,254267.19,17.18
380469.37,25.85,7.95,253602.8,17.23
380469.37,25.85,7.95,253602.8,17.23
380248.32,25.85,7.95,253317.62,17.22
380027.26,25.85,7.96,253126.02,17.22
379806.21,25.85,7.96,253467.7,17.25
379585.16,25.86,7.96,253376.25,17.26
379364.11,25.86,7.96,253271.3,17.26
379364.11,25.86,7.96,253271.3,17.26
379931.79,25.91,8.01,253283.2,17.27
379539.89,25.89,7.99,252904.17,17.25
379237.16,25.87,7.98,252657.54,17.24
379206.11,25.88,7.99,253138.14,17.28
379206.11,25.88,7.99,253138.14,17.28
379046.11,25.88,7.98,252978.14,17.27
379046.11,25.88,7.98,252978.14,17.27
379276.95,25.9,8.01,252738.92,17.26
378971.68,25.88,7.99,252430.5,17.24
378750.63,25.89,7.99,252229.06,17.24
378529.58,25.89,8.0,252051.01,17.24
378308.53,25.89,8.0,252708.42,17.3
378087.47,25.9,8.0,252614.68,17.3
377866.42,25.9,8.0,252458.38,17.3
377982.21,25.92,8.03,252389.09,17.31
377951.16,25.94,8.04,252138.02,17.3
377730.11,25.94,8.04,252473.33,17.34
377509.05,25.94,8.05,252127.01,17.33
377288.0,25.94,8.05,251985.71,17.33
377288.0,25.94,8.05,251985.71,17.33
377066.95,25.95,8.05,252556.13,17.38
376675.05,25.93,8.03,252299.61,17.37
376454.0,25.93,8.04,251912.49,17.35
376422.95,25.94,8.05,251917.47,17.36
376538.74,25.97,8.07,251848.17,17.37
376507.68,25.98,8.09,251597.11,17.36
376476.63,25.99,8.1,251479.6,17.36
376707.47,26.02,8.12,251874.96,17.4
376486.42,26.02,8.13,251703.75,17.4
375054.84,26.07,8.17,251039.36,17.45
373623.26,26.11,8.22,250374.97,17.5
373402.21,26.11,8.22,250249.75,17.5
373181.16,26.12,8.22,250085.14,17.5
373295.37,26.14,8.24,251105.86,17.58
373295.37,26.14,8.24,251105.86,17.58
373601.16,26.17,8.28,251169.92,17.6
373380.11,26.18,8.28,250820.01,17.58
373349.05,26.19,8.29,250668.0,17.58
373128.0,26.19,8.3,250958.72,17.62
372906.95,26.19,8.3,250666.32,17.61
372515.05,26.18,8.28,250224.86,17.58
372484.0,26.19,8.29,250108.23,17.58
372598.21,26.21,8.31,251008.52,17.66
372377.16,26.21,8.32,250835.92,17.66
251499.47,17.7,9.28,196769.58,13.85
251499.47,17.7,9.28,196769.58,13.85
251294.21,17.69,9.27,196560.59,13.84
251357.37,17.71,9.29,196551.48,13.85
251252.11,17.72,9.29,196364.8,13.85
251482.11,17.74,9.32,196740.29,13.88
251418.95,17.75,9.33,196547.41,13.87
251366.32,17.76,9.34,196416.88,13.87
251647.89,17.78,9.36,197128.74,13.93
251647.89,17.78,9.36,197128.74,13.93
251647.89,17.78,9.36,197128.74,13.93
251511.05,17.78,9.36,197034.81,13.93
251407.68,17.79,9.37,196988.8,13.94
251470.84,17.81,9.39,196951.69,13.95
251365.58,17.81,9.39,196831.11,13.95
251007.68,17.84,9.42,197060.0,14.0
250870.84,17.84,9.42,196879.15,14.0
250734.0,17.84,9.42,196666.7,14.0
250797.16,17.86,9.44,196637.68,14.0
250691.89,17.87,9.44,196495.71,14.0
250586.63,17.87,9.45,196787.53,14.03
250188.42,17.85,9.43,196430.27,14.01
250125.26,17.86,9.44,196350.55,14.02
250491.05,17.89,9.47,196268.12,14.02
250354.21,17.89,9.47,196200.38,14.02
250217.37,17.9,9.47,196615.16,14.06
250511.58,17.92,9.5,196761.01,14.08
250574.74,17.94,9.52,196797.74,14.09
250659.47,17.96,9.54,196675.53,14.09
250554.21,17.96,9.54,196548.17,14.09
250200.53,17.94,9.52,196277.54,14.08
250137.37,17.95,9.53,196634.97,14.11
250084.74,17.96,9.54,196534.69,14.11
249947.89,17.96,9.54,196917.81,14.15
250011.05,17.98,9.56,196882.13,14.16
250324.21,18.01,9.59,196785.25,14.16
250218.95,18.02,9.59,196712.12,14.16
250155.79,18.02,9.6,197268.54,14.21
250208.95,18.04,9.62,197072.38,14.21
249850.53,18.02,9.6,196914.88,14.2
249797.89,18.03,9.61,196846.86,14.21
249808.42,18.04,9.62,197565.56,14.27
249840.53,18.05,9.63,197037.5,14.24
250107.37,18.08,9.66,197179.55,14.25
250170.53,18.1,9.68,197128.89,14.26
249965.26,18.09,9.66,196918.15,14.25
249860.0,18.09,9.67,196773.02,14.25
249860.0,18.09,9.67,196773.02,14.25
249913.16,18.11,9.68,196789.64,14.26
249997.89,18.12,9.7,197099.05,14.29
250082.63,18.14,9.72,196981.54,14.29
250407.37,18.17,9.75,196859.64,14.29
250270.53,18.17,9.75,197500.52,14.34
250133.68,18.18,9.76,197542.57,14.36
249828.42,18.16,9.74,197232.71,14.34
249575.79,18.19,9.77,197121.15,14.37
249438.95,18.2,9.78,196937.53,14.37
249428.42,18.21,9.79,196906.61,14.38
249291.58,18.21,9.79,197120.67,14.4
249075.79,18.2,9.78,196897.62,14.39
249349.47,18.23,9.81,196761.57,14.38
249212.63,18.23,9.81,196949.23,14.41
248852.11,18.21,9.79,196575.67,14.38
249105.26,18.24,9.82,196612.23,14.4
249000.0,18.24,9.82,196464.39,14.4
248894.74,18.25,9.83,196362.83,14.4
249207.89,18.28,9.86,196736.24,14.43
249207.89,18.28,9.86,196736.24,14.43
248891.58,18.26,9.84,196591.6,14.43
248838.95,18.27,9.85,196424.61,14.42
248838.95,18.27,9.85,196424.61,14.42
248702.11,18.28,9.85,197082.48,14.48
248028.42,18.33,9.91,196760.38,14.54
248322.63,18.36,9.94,196473.52,14.53
248185.79,18.37,9.95,196601.98,14.55
247976.84,18.35,9.93,196388.93,14.54
248230.0,18.38,9.96,196425.49,14.55
248314.74,18.4,9.98,196311.11,14.55
248635.79,18.43,10.01,196191.46,14.54
248530.53,18.44,10.02,196541.04,14.58
248530.53,18.44,10.02,196541.04,14.58
248174.21,18.42,10.0,196372.49,14.57
248163.68,18.43,10.01,196264.69,14.58
247490.0,18.49,10.07,195942.59,14.64
247353.16,18.49,10.07,196520.66,14.69
247642.63,18.52,10.1,196245.18,14.68
247505.79,18.53,10.1,196474.19,14.71
247253.16,18.56,10.14,196342.23,14.74
247242.63,18.58,10.15,196309.98,14.75
247105.79,18.58,10.16,196524.63,14.78
246945.79,18.57,10.15,196364.63,14.77
246808.95,18.57,10.15,196110.06,14.76
246672.11,18.58,10.16,195992.09,14.76
246466.84,18.56,10.14,195806.47,14.75
246466.84,18.56,10.14,195806.47,14.75
246720.0,18.59,10.17,195843.03,14.76
246363.68,18.57,10.15,195633.55,14.75
246258.42,18.58,10.16,195470.42,14.75
246571.58,18.61,10.19,195395.31,14.75
246508.42,18.62,10.2,195844.0,14.79
283272.11,21.4,10.87,209141.5,15.8
283356.84,21.42,10.89,208974.13,15.79
283533.68,21.44,10.91,208837.38,15.79
283386.32,21.45,10.92,208767.56,15.8
283428.95,21.46,10.94,209988.79,15.9
283386.84,21.47,10.95,209870.37,15.9
283584.74,21.5,10.97,209713.31,15.9
283835.26,21.53,11.0,210211.34,15.95
283698.42,21.54,11.01,209957.77,15.94
283593.16,21.54,11.02,209809.37,15.94
283214.21,21.58,11.05,209731.61,15.98
283108.95,21.59,11.06,211058.34,16.09
283383.47,21.62,11.09,210864.18,16.09
283426.11,21.64,11.11,211734.08,16.16
283373.47,21.65,11.12,211533.02,16.16
283373.47,21.65,11.12,211533.02,16.16
283331.37,21.66,11.14,211483.58,16.17
283205.05,21.67,11.14,211328.36,16.17
283078.74,21.68,11.15,211518.57,16.2
282994.53,21.69,11.16,211444.22,16.2
282602.63,21.66,11.14,210905.52,16.17
282550.53,21.67,11.15,210791.63,16.17
282445.26,21.68,11.16,210591.23,16.17
282677.68,21.71,11.18,211177.16,16.22
282530.32,21.72,11.19,210876.34,16.21
282382.95,21.72,11.19,210810.18,16.22
282742.11,21.76,11.23,210772.21,16.22
282769.79,21.77,11.24,210599.25,16.21
282727.68,21.78,11.25,210549.81,16.22
282567.68,21.77,11.24,210389.81,16.21
282441.37,21.78,11.25,210248.58,16.21
282441.37,21.78,11.25,210248.58,16.21
282766.95,21.81,11.28,210140.16,16.21
282480.11,21.79,11.27,209840.9,16.19
282003.79,21.77,11.24,209369.65,16.16
282299.37,21.8,11.28,209798.49,16.2
282005.16,21.79,11.26,209633.23,16.19
