ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
1213,6212,5845110,6212,6474650
1213,6212,5845110,6212,6475460
1213,6212,5845110,6212,6476270
1213,6212,5845110,6212,6476490
1213,6212,5845270,6212,6476650
1213,6212,5845270,6212,6477460
1213,6212,5845270,6212,6478270
1213,6212,5845270,6212,6479270
1213,6212,5845270,6212,6479590
1213,6212,5845270,6212,6480590
1213,6212,5845270,6212,6481060
1213,6212,5845270,6212,6481870
1213,6212,5845270,6212,6482870
1213,6212,5845270,6212,6483870
1213,6212,5845270,6212,6483870
1213,6212,5845270,6212,6484870
1213,6212,5845430,6212,6485030
1213,6212,5845430,6212,6485030
1213,6212,5845430,6212,6485030
1213,6212,5845430,6212,6485030
1213,6212,5845430,6212,6486030
1213,6212,5845430,6212,6487030
1213,6212,5845430,6212,6487840
1213,6212,5845430,6212,6487840
1213,6212,5845430,6212,6488310
1213,6212,5845430,6212,6488630
1213,6212,5845430,6212,6488860
1213,6212,5845430,6212,6489860
1213,6212,5845430,6212,6490670
1213,6212,5845430,6212,6491670
1213,6212,5845430,6212,6492670
1213,6212,5845750,6212,6492990
1213,6212,5845750,6212,6496990
1213,6212,5845750,6212,6497990
1213,6212,5845750,6212,6498990
1213,6212,5845750,6212,6499990
1213,6212,5845910,6212,6500150
1213,6212,5845910,6212,6500620
1213,6212,5845910,6212,6501080
1213,6212,5845910,6212,6502080
1213,6212,5845910,6212,6502670
1213,6212,5845910,6212,6503670
1213,6212,5845910,6212,6504670
1213,6212,5845910,6212,6505140
1213,6212,5845910,6212,6505140
1213,6212,5845910,6212,6506140
1213,6212,5845910,6212,6506460
1213,6212,5845910,6212,6506460
1213,6212,5845910,6212,6507460
1213,6212,5845910,6212,6507930
1213,6212,5845910,6212,6508740
1213,6212,5845910,6212,6509210
1213,6212,5845910,6212,6510210
1213,6212,5845910,6212,6510860
1213,6212,5845910,6212,6511860
1213,6212,5845910,6212,6512180
1213,6212,5845910,6212,6513180
1213,6212,5845910,6212,6514180
1213,6212,5845910,6212,6515180
1213,6212,5845910,6212,6515990
1213,6212,5845910,6212,6516990
1213,6212,5845910,6212,6517990
1213,6212,5845910,6212,6518990
1213,6212,5845910,6212,6519990
1213,6212,5845910,6212,6520800
1213,6212,5845910,6212,6521800
1213,6212,5845910,6212,6522350
1213,6212,5846070,6212,6522510
1213,6212,5846070,6212,6523510
1213,6212,5846070,6212,6524510
1213,6212,5846070,6212,6525100
1213,6212,5846070,6212,6526100
1213,6212,5846070,6212,6526100
1213,6212,5846070,6212,6526570
1213,6212,5846070,6212,6526570
1213,6212,5846070,6212,6527040
1213,6212,5846070,6212,6527850
1213,6212,5846070,6212,6528320
1213,6212,5846070,6212,6529320
1213,6212,5846360,6212,6529610
1213,6212,5846360,6212,6530420
1213,6212,5846360,6212,6531420
1213,6212,5846360,6212,6535420
1213,6212,5846360,6212,6535890
1213,6212,5846360,6212,6535890
1213,6212,5846360,6212,6536700
1213,6212,5846360,6212,6537700
1213,6212,5846360,6212,6538700
1213,6212,5846360,6212,6539510
1213,6212,5846360,6212,6539980
1213,6212,5846360,6212,6540440
1213,6212,5846360,6212,6540440
1213,6212,5846360,6212,6541250
1213,6212,5846360,6212,6542060
1213,6212,5846360,6212,6542870
1213,6212,5846360,6212,6543870
1213,6212,5846360,6212,6544870
1213,6212,5846360,6212,6545870
1213,6212,5846360,6212,6546870
1213,6212,5846360,6212,6547520
1213,6212,5846360,6212,6548330
1213,6212,5846360,6212,6549140
1213,6212,5846360,6212,6550140
1213,6212,5846360,6212,6551140
1213,6212,5846360,6212,6552140
1213,6212,5846360,6212,6552790
1213,6212,5846360,6212,6553790
1213,6212,5846360,6212,6554790
1213,6212,5846360,6212,6555110
1213,6212,5846360,6212,6555110
1213,6212,5846360,6212,6555700
1213,6212,5846360,6212,6556510
1213,6212,5846360,6212,6557510
1213,6212,5846360,6212,6558510
1213,6212,5846360,6212,6558510
1213,6212,5846360,6212,6559320
1213,6212,5846360,6212,6560130
1213,6212,5846360,6212,6560130
1213,6212,5846360,6212,6560720
1213,6212,5846360,6212,6561720
1213,6212,5846360,6212,6561720
1213,6212,5846360,6212,6562040
1213,6212,5846360,6212,6563040
1213,6212,5846360,6212,6563360
1213,6212,5846360,6212,6563680
1213,6212,5846360,6212,6564000
1213,6212,5846360,6212,6564000
1213,6212,5846360,6212,6564810
1213,6212,5846360,6212,6565130
1213,6212,5846360,6212,6565600
1213,6212,5846360,6212,6566600
1213,6212,5846360,6212,6567600
1213,6212,5846360,6212,6568250
1213,6212,5846360,6212,6568570
1213,6212,5846360,6212,6569380
1213,6212,5846360,6212,6569850
1213,6212,5846360,6212,6570850
1213,6212,5846360,6212,6571500
1213,6212,5846360,6212,6572310
1213,6212,5846360,6212,6572630
1213,6212,5846360,6212,6572860
1213,6212,5846360,6212,6573670
1213,6212,5846360,6212,6574670
1213,6212,5846360,6212,6575140
1213,6212,5846360,6212,6576140
1213,6212,5846360,6212,6576950
1213,6212,5846360,6212,6577270
1213,6212,5846360,6212,6578270
1213,6212,5846360,6212,6578920
1213,6212,5846360,6212,6579920
1213,6212,5846360,6212,6580380
1213,6212,5846360,6212,6581190
1213,6212,5846360,6212,6581840
1213,6212,5846360,6212,6582650
1213,6212,5846360,6212,6582970
1213,6212,5846360,6212,6582970
1213,6212,5846360,6212,6583430
1213,6212,5846360,6212,6583430
1213,6212,5846360,6212,6584430
1213,6212,5846360,6212,6585430
1213,6212,5846360,6212,6586240
1213,6212,5846360,6212,6587240
1213,6212,5846360,6212,6587710
1213,6212,5846360,6212,6588520
1213,6212,5846360,6212,6588520
1213,6212,5846360,6212,6589520
1213,6212,5846360,6212,6589520
1213,6212,5846360,6212,6589980
1213,6212,5846360,6212,6590980
1213,6212,5846360,6212,6591980
1213,6212,5846360,6212,6592300
1213,6212,5846360,6212,6593300
1213,6212,5846360,6212,6593760
1213,6212,5846360,6212,6594230
1213,6212,5846360,6212,6595230
1213,6212,5846360,6212,6595550
1213,6212,5846360,6212,6596010
1213,6212,5846360,6212,6597010
1213,6212,5846360,6212,6597480
1213,6212,5846360,6212,6598480
1213,6212,5846360,6212,6599290
1213,6212,5846360,6212,6599290
1213,6212,5846360,6212,6600290
1213,6212,5846360,6212,6601100
1213,6212,5846360,6212,6601910
1213,6212,5846360,6212,6602910
1213,6212,5846360,6212,6603910
1213,6212,5846360,6212,6604910
1213,6212,5846360,6212,6605910
1213,6212,5846360,6212,6605910
1213,6212,5846680,6212,6606230
1213,6212,5846680,6212,6607230
1213,6212,5846680,6212,6608230
1213,6212,5846680,6212,6609230
1213,6212,5846680,6212,6610040
1213,6212,5846680,6212,6611040
1213,6212,5846680,6212,6611040
1213,6212,5846680,6212,6611510
1213,6212,5846680,6212,6612320
1213,6212,5846680,6212,6613320
1213,6212,5846680,6212,6614320
1213,6212,5846680,6212,6615320
1213,6212,5846680,6212,6616320
1213,6212,5846680,6212,6617320
1213,6212,5846680,6212,6618320
1213,6212,5846680,6212,6619320
1213,6212,5846680,6212,6620320
1213,6212,5846680,6212,6621320
1213,6212,5846680,6212,6621320
1213,6212,5846680,6212,6622320
1213,6212,5846680,6212,6623320
1213,6212,5846680,6212,6624320
1213,6212,5846680,6212,6624790
1213,6212,5846680,6212,6625260
1213,6212,5846680,6212,6625260
1213,6212,5846680,6212,6626070
1213,6212,5846680,6212,6626070
1213,6212,5846680,6212,6626880
1213,6212,5846840,6212,6627040
1213,6212,5846840,6212,6627630
1213,6212,5846840,6212,6627950
1213,6212,5846840,6212,6628420
1213,6212,5846840,6212,6628650
1213,6212,5846840,6212,6629650
1213,6212,5846840,6212,6630240
1213,6212,5846840,6212,6631240
1213,6212,5846840,6212,6632050
1213,6212,5846840,6212,6633050
1213,6212,5846840,6212,6633050
1213,6212,5846840,6212,6634050
1213,6212,5846840,6212,6634860
1213,6212,5846840,6212,6634860
1213,6212,5846840,6212,6635320
1213,6212,5846840,6212,6636320
1213,6212,5846840,6212,6637320
1213,6212,5846840,6212,6637640
1213,6212,5846840,6212,6638640
1213,6212,5846840,6212,6638870
1213,6212,5846840,6212,6639090
1213,6212,5846840,6212,6639560
1213,6212,5846840,6212,6640560
1213,6212,5846840,6212,6641560
1213,6212,5846840,6212,6642370
1213,6212,5846840,6212,6642370
1213,6212,5846840,6212,6643370
1213,6212,5846840,6212,6643600
1213,6212,5846840,6212,6644600
1213,6212,5846840,6212,6645600
1213,6212,5846840,6212,6646600
1213,6212,5846840,6212,6646600
1213,6212,5846840,6212,6647410
1213,6212,5846840,6212,6647880
1213,6212,5846840,6212,6648690
1213,6212,5846840,6212,6649160
1213,6212,5846840,6212,6650160
1213,6212,5847000,6212,6650320
1213,6212,5847000,6212,6651320
1213,6212,5847000,6212,6652130
1213,6212,5847000,6212,6653130
1213,6212,5847000,6212,6654130
1213,6212,5847000,6212,6654130
1213,6212,5847160,6212,6654290
1213,6212,5847160,6212,6655290
1213,6212,5847160,6212,6656290
1213,6212,5847160,6212,6657290
1213,6212,5847160,6212,6657760
1213,6212,5847160,6212,6658760
1213,6212,5847160,6212,6659760
1213,6212,5847160,6212,6660570
1213,6212,5847160,6212,6661380
1213,6212,5847160,6212,6662380
1213,6212,5847160,6212,6663030
1213,6212,5847160,6212,6663500
1213,6212,5847160,6212,6663500
1213,6212,5847160,6212,6663970
1213,6212,5847160,6212,6664970
1213,6212,5847160,6212,6665620
1213,6212,5847160,6212,6665620
1213,6212,5847160,6212,6666620
1213,6212,5847160,6212,6667620
1213,6212,5847160,6212,6668620
1213,6212,5847160,6212,6669620
1213,6212,5847160,6212,6670430
1213,6212,5847160,6212,6671430
1213,6212,5847160,6212,6672080
1213,6212,5847160,6212,6673080
1213,6212,5847160,6212,6674080
1213,6212,5847160,6212,6674890
1213,6212,5847160,6212,6674890
1213,6212,5847160,6212,6675360
1213,6212,5847160,6212,6676360
1213,6212,5847160,6212,6676950
1213,6212,5847160,6212,6677950
1213,6212,5847160,6212,6678950
1213,6212,5847160,6212,6679180
1213,6212,5847160,6212,6679180
1213,6212,5847160,6212,6680180
1213,6212,5847160,6212,6681180
1213,6212,5847160,6212,6682180
1213,6212,5847160,6212,6682180
1213,6212,5847160,6212,6683180
1213,6212,5847160,6212,6683990
1213,6212,5847160,6212,6683990
1213,6212,5847160,6212,6684990
1213,6212,5847160,6212,6685360
1213,6212,5847160,6212,6686360
1213,6212,5847160,6212,6687360
1213,6212,5847160,6212,6687590
1213,6212,5847160,6212,6688590
1213,6212,5847160,6212,6689590
1213,6212,5847160,6212,6690590
1213,6212,5847160,6212,6691060
1213,6212,5847160,6212,6692060
1213,6212,5847160,6212,6692870
1213,6212,5847160,6212,6692870
1213,6212,5847160,6212,6693330
1213,6212,5847160,6212,6693330
1213,6212,5847160,6212,6694330
1213,6212,5847160,6212,6694800
1213,6212,5847160,6212,6695610
1213,6212,5847160,6212,6695610
1213,6212,5847160,6212,6696610
1213,6212,5847160,6212,6697420
1213,6212,5847160,6212,6698420
1213,6212,5847160,6212,6698740
1213,6212,5847160,6212,6699060
1213,6212,5847160,6212,6699710
1213,6212,5847160,6212,6700180
1213,6212,5847160,6212,6701180
1213,6212,5847160,6212,6702180
1213,6212,5847160,6212,6703180
1213,6212,5847160,6212,6703650
1213,6212,5847160,6212,6703650
1213,6212,5847160,6212,6704110
1213,6212,5847160,6212,6704700
1213,6212,5847160,6212,6705700
1213,6212,5847160,6212,6706700
1213,6212,5847160,6212,6707020
1213,6212,5847210,6212,6707070
1213,6212,5847210,6212,6707540
1213,6212,5847210,6212,6707540
1213,6212,5847210,6212,6707540
1213,6212,5847210,6212,6708540
1213,6212,5847210,6212,6709540
1213,6212,5847210,6212,6710540
1213,6212,5847210,6212,6711540
1213,6212,5847210,6212,6712010
1213,6212,5847210,6212,6712600
1213,6212,5847210,6212,6713070
1213,6212,5847210,6212,6714070
1213,6212,5847210,6212,6715070
1213,6212,5847210,6212,6715530
1213,6212,5847210,6212,6716120
1213,6212,5847210,6212,6716930
1213,6212,5847210,6212,6717930
1213,6212,5847210,6212,6717930
1213,6212,5847210,6212,6718930
1213,6212,5847210,6212,6719300
1213,6212,5847210,6212,6720300
1213,6212,5847210,6212,6720770
1213,6212,5847210,6212,6721770
1213,6212,5847210,6212,6722580
1213,6212,5847210,6212,6723580
1213,6212,5847210,6212,6724390
1213,6212,5847210,6212,6725040
1213,6212,5847210,6212,6725630
1213,6212,5847210,6212,6726630
1213,6212,5847210,6212,6726630
1213,6212,5847210,6212,6727440
1213,6212,5847210,6212,6728440
1213,6212,5847210,6212,6728910
1213,6212,5847210,6212,6728910
1213,6212,5847210,6212,6729910
1213,6212,5847210,6212,6729910
1213,6212,5847210,6212,6730230
1213,6212,5847210,6212,6731230
1213,6212,5847210,6212,6732230
1213,6212,5847210,6212,6732880
1213,6212,5847210,6212,6733350
1213,6212,5847210,6212,6734160
1213,6212,5847210,6212,6734160
1213,6212,5847210,6212,6735160
1213,6212,5847210,6212,6736160
1213,6212,5847210,6212,6736630
1213,6212,5847210,6212,6737090
1213,6212,5847210,6212,6737900
1213,6212,5847210,6212,6738130
1213,6212,5847210,6212,6739130
1213,6212,5847210,6212,6739940
1213,6212,5847210,6212,6740260
1213,6212,5847210,6212,6741070
1213,6212,5847210,6212,6742070
1213,6212,5847210,6212,6743070
1213,6212,5847210,6212,6744070
1213,6212,5847210,6212,6744880
1213,6212,5847210,6212,6745350
1213,6212,5847210,6212,6745350
1213,6212,5847210,6212,6746350
1213,6212,5847210,6212,6747350
1213,6212,5847210,6212,6747820
1213,6212,5847210,6212,6748290
1213,6212,5847210,6212,6749290
1213,6212,5847210,6212,6750100
1213,6212,5847210,6212,6750570
1213,6212,5847210,6212,6750570
1213,6212,5847210,6212,6750890
1213,6212,5847210,6212,6750890
1213,6212,5847210,6212,6751700
1213,6212,5847210,6212,6752020
1213,6212,5847210,6212,6752830
1213,6212,5847210,6212,6753830
1213,6212,5847210,6212,6754300
1213,6212,5847210,6212,6754300
1213,6212,5847210,6212,6755110
1213,6212,5847210,6212,6756110
1213,6212,5847210,6212,6756580
1213,6212,5847210,6212,6757580
1213,6212,5847210,6212,6758390
1213,6212,5847210,6212,6759390
1213,6212,5847210,6212,6760390
1213,6212,5847210,6212,6761390
1213,6212,5847210,6212,6762390
1213,6212,5847210,6212,6763200
1213,6212,5847210,6212,6763670
1213,6212,5847210,6212,6764670
1213,6212,5847210,6212,6765130
1213,6212,5847210,6212,6765600
1213,6212,5847210,6212,6766600
1213,6212,5847210,6212,6766600
1213,6212,5847210,6212,6766600
1213,6212,5847210,6212,6767600
1213,6212,5847210,6212,6768600
1213,6212,5847210,6212,6769600
1213,6212,5847210,6212,6770600
1213,6212,5847210,6212,6771600
1213,6212,5847210,6212,6772600
1213,6212,5847210,6212,6773060
1213,6212,5847210,6212,6774060
1213,6212,5847210,6212,6774870
1213,6212,5847210,6212,6775420
1213,6212,5847210,6212,6775650
1213,6212,5847210,6212,6776650
1213,6212,5847210,6212,6777650
1213,6212,5847210,6212,6777650
1213,6212,5847210,6212,6778650
1213,6212,5847210,6212,6779460
1213,6212,5847210,6212,6780050
1213,6212,5847210,6212,6781050
1213,6212,5847210,6212,6782050
1213,6212,5847210,6212,6783050
1213,6212,5847210,6212,6784050
1213,6212,5847210,6212,6784520
1213,6212,5847210,6212,6784840
1213,6212,5847210,6212,6784840
1213,6212,5847210,6212,6784840
1213,6212,5847210,6212,6785840
1213,6212,5847210,6212,6786840
1213,6212,5847210,6212,6787060
1213,6212,5847210,6212,6787060
1213,6212,5847210,6212,6788060
1213,6212,5847210,6212,6789060
1213,6212,5847210,6212,6790060
1213,6212,5847210,6212,6791060
1213,6212,5847210,6212,6791060
1213,6212,5847210,6212,6792060
1213,6212,5847210,6212,6793060
1213,6212,5847210,6212,6793870
1213,6212,5847210,6212,6794520
1213,6212,5847210,6212,6795520
1213,6212,5847210,6212,6795980
1213,6212,5847210,6212,6796630
1213,6212,5847210,6212,6797100
1213,6212,5847210,6212,6797910
1213,6212,5847210,6212,6798380
1213,6212,5847210,6212,6799380
1213,6212,5847210,6212,6800380
1213,6212,5847210,6212,6801380
1213,6212,5847210,6212,6801930
1213,6212,5847210,6212,6801930
1213,6212,5847210,6212,6802930
1213,6212,5847210,6212,6803930
1213,6212,5847210,6212,6804400
1213,6212,5847210,6212,6805400
1213,6212,5847210,6212,6805720
1213,6212,5847210,6212,6806720
1213,6212,5847210,6212,6807040
1213,6212,5847210,6212,6807850
1213,6212,5847210,6212,6808440
1213,6212,5847210,6212,6808440
1213,6212,5847210,6212,6808910
1213,6212,5847210,6212,6809720
1213,6212,5847210,6212,6810070
1213,6212,5847210,6212,6810880
1213,6212,5847210,6212,6811880
1213,6212,5847210,6212,6812350
1213,6212,5847210,6212,6812350
1213,6212,5847210,6212,6813350
1213,6212,5847210,6212,6821350
1213,6212,5847210,6212,6821350
1213,6212,5847210,6212,6821350
1213,6212,5847210,6212,6821900
1213,6212,5847210,6212,6822550
1213,6212,5847210,6212,6822550
1213,6212,5847210,6212,6822550
1213,6212,5847210,6212,6823020
1213,6212,5847210,6212,6823830
1213,6212,5847210,6212,6824830
1213,6212,5847210,6212,6825830
1213,6212,5847210,6212,6826830
1213,6212,5847210,6212,6827640
1213,6212,5847210,6212,6828640
1213,6212,5847210,6212,6829640
1213,6212,5847210,6212,6830640
1213,6212,5847210,6212,6831640
1213,6212,5847210,6212,6832640
1213,6212,5847210,6212,6833640
1213,6212,5847210,6212,6833640
1213,6212,5847210,6212,6834640
1213,6212,5847210,6212,6835450
1213,6212,5847210,6212,6835920
1213,6212,5847210,6212,6836920
1213,6212,5847210,6212,6837570
1213,6212,5847210,6212,6838570
1213,6212,5847210,6212,6839380
1213,6212,5847210,6212,6839700
1213,6212,5847210,6212,6839700
1213,6212,5847210,6212,6840510
1213,6212,5847210,6212,6841510
1213,6212,5847210,6212,6841980
1213,6212,5847210,6212,6842210
1213,6212,5847210,6212,6842210
1213,6212,5847210,6212,6843210
1213,6212,5847210,6212,6843860
1213,6212,5847210,6212,6844320
1213,6212,5847210,6212,6844320
1213,6212,5847210,6212,6844320
1213,6212,5847210,6212,6845130
1213,6212,5847210,6212,6846130
1213,6212,5847210,6212,6846450
1213,6212,5847210,6212,6846910
1213,6212,5847210,6212,6847910
1213,6212,5847320,6212,6848020
1213,6212,5847320,6212,6848490
1213,6212,5847320,6212,6849300
1213,6212,5847320,6212,6849760
1213,6212,5847320,6212,6850760
1213,6212,5847320,6212,6851220
1213,6212,5847320,6212,6852220
1213,6212,5847320,6212,6852220
1213,6212,5847320,6212,6852690
1213,6212,5847320,6212,6853500
1213,6212,5847320,6212,6854500
1213,6212,5847320,6212,6854970
1213,6212,5847320,6212,6855970
1213,6212,5847320,6212,6856970
1213,6212,5847320,6212,6856970
1213,6212,5847320,6212,6857970
1213,6212,5847320,6212,6858970
1213,6212,5847320,6212,6858970
1213,6212,5847320,6212,6859780
1213,6212,5847320,6212,6859780
1213,6212,5847320,6212,6860100
1213,6212,5847320,6212,6861100
1213,6212,5847320,6212,6862100
1213,6212,5847320,6212,6862910
1213,6212,5847320,6212,6863380
1213,6212,5847320,6212,6863380
1213,6212,5847320,6212,6864380
1213,6212,5847320,6212,6864380
1213,6212,5847320,6212,6865380
1213,6212,5847320,6212,6866190
1213,6212,5847320,6212,6867190
1213,6212,5847320,6212,6868190
1213,6212,5847320,6212,6868510
1213,6212,5847320,6212,6868980
1213,6212,5847320,6212,6869570
1213,6212,5847320,6212,6870160
1213,6212,5847320,6212,6878160
1213,6212,5847320,6212,6879160
1213,6212,5847320,6212,6879160
1213,6212,5847320,6212,6880160
1213,6212,5847320,6212,6881160
1213,6212,5847320,6212,6882160
1213,6212,5847320,6212,6882160
1213,6212,5847320,6212,6882160
1213,6212,5847320,6212,6882160
1213,6212,5847320,6212,6883160
1213,6212,5847320,6212,6884160
1213,6212,5847320,6212,6884160
1213,6212,5847320,6212,6885160
1213,6212,5847320,6212,6885160
1213,6212,5847320,6212,6885160
1213,6212,5847320,6212,6886160
1213,6212,5847320,6212,6886620
1213,6212,5847320,6212,6887430
1213,6212,5847320,6212,6888430
1213,6212,5847320,6212,6889080
1213,6212,5847320,6212,6889540
1213,6212,5847320,6212,6890540
1213,6212,5847320,6212,6891540
1213,6212,5847320,6212,6892010
1213,6212,5847320,6212,6893010
1213,6212,5847320,6212,6894010
1213,6212,5847320,6212,6895010
1213,6212,5847320,6212,6895010
1213,6212,5847320,6212,6896010
1213,6212,5847320,6212,6897010
1213,6212,5847320,6212,6898010
1213,6212,5847320,6212,6898330
1213,6212,5847320,6212,6898330
1213,6212,5847320,6212,6898800
1213,6212,5847320,6212,6899610
1213,6212,5847320,6212,6900420
1213,6212,5847320,6212,6900740
1213,6212,5847320,6212,6901550
1213,6212,5847320,6212,6901550
1213,6212,5847320,6212,6902020
1213,6212,5847320,6212,6902830
1213,6212,5847320,6212,6903830
1213,6212,5847320,6212,6904300
1213,6212,5847320,6212,6905300
1213,6212,5847320,6212,6906110
1213,6212,5847320,6212,6906580
1213,6212,5847320,6212,6907580
1213,6212,5847320,6212,6908040
1213,6212,5847320,6212,6908850
1213,6212,5847320,6212,6909440
1213,6212,5847320,6212,6910250
1213,6212,5847320,6212,6910470
1213,6212,5847320,6212,6910940
1213,6212,5847320,6212,6911940
1213,6212,5847320,6212,6912940
1213,6212,5847320,6212,6913940
1213,6212,5847320,6212,6914940
1213,6212,5847320,6212,6915410
1213,6212,5847320,6212,6916410
1213,6212,5847320,6212,6917410
1213,6212,5847320,6212,6917880
1213,6212,5847320,6212,6918350
1213,6212,5847320,6212,6919000
1213,6212,5847320,6212,6920000
1213,6212,5847320,6212,6921000
1213,6212,5847320,6212,6922000
1213,6212,5847320,6212,6922470
1213,6212,5847320,6212,6922700
1213,6212,5847320,6212,6923510
1213,6212,5847320,6212,6923510
1213,6212,5847320,6212,6924510
1213,6212,5847320,6212,6925510
1213,6212,5847320,6212,6925830
1213,6212,5847320,6212,6926480
1213,6212,5847480,6212,6926640
1213,6212,5847640,6212,6926800
1213,6212,5847640,6212,6927270
1213,6212,5847640,6212,6927270
1213,6212,5847640,6212,6927860
1213,6212,5847640,6212,6927860
1213,6212,5847640,6212,6928410
1213,6212,5847640,6212,6928630
1213,6212,5847640,6212,6936630
1213,6212,5847640,6212,6936950
1213,6212,5847640,6212,6937950
1213,6212,5847640,6212,6938950
1213,6212,5847640,6212,6939950
1213,6212,5847640,6212,6939950
1213,6212,5847640,6212,6940950
1213,6212,5847640,6212,6940950
1213,6212,5847640,6212,6941950
1213,6212,5847640,6212,6942950
1213,6212,5847640,6212,6943950
1213,6212,5847640,6212,6944600
1213,6212,5847640,6212,6945410
1213,6212,5847640,6212,6946410
1213,6212,5847640,6212,6946880
1213,6212,5847640,6212,6947530
1213,6212,5847640,6212,6947530
1213,6212,5847640,6212,6947850
1213,6212,5847640,6212,6948310
1213,6212,5847640,6212,6949120
1213,6212,5847640,6212,6950120
1213,6212,5847640,6212,6951120
1213,6212,5847640,6212,6951120
1213,6212,5847640,6212,6951120
1213,6212,5847640,6212,6952120
1213,6212,5847640,6212,6953120
1213,6212,5847640,6212,6953490
1213,6212,5847640,6212,6953960
1213,6212,5847640,6212,6954960
1213,6212,5847640,6212,6955960
1213,6212,5847640,6212,6956420
1213,6212,5847640,6212,6957420
1213,6212,5847640,6212,6957790
1213,6212,5847640,6212,6957790
1213,6212,5847640,6212,6958340
1213,6212,5847640,6212,6959340
1213,6212,5847640,6212,6959990
1213,6212,5847640,6212,6960990
1213,6212,5847640,6212,6961990
1213,6212,5847640,6212,6962800
1213,6212,5847640,6212,6963610
1213,6212,5847640,6212,6964610
1213,6212,5847750,6212,6964720
1213,6212,5847750,6212,6965720
1213,6212,5847750,6212,6966720
1213,6212,5847750,6212,6967530
1213,6212,5847910,6212,6967690
1213,6212,5847910,6212,6968150
1213,6212,5847910,6212,6968620
1213,6212,5847910,6212,6969620
1213,6212,5847910,6212,6970620
1213,6212,5847910,6212,6971620
1213,6212,5847910,6212,6971620
1213,6212,5847910,6212,6971940
1213,6212,5847910,6212,6972750
1213,6212,5847910,6212,6973220
1213,6212,5847910,6212,6974030
1213,6212,5847910,6212,6974030
1213,6212,5847910,6212,6975030
1213,6212,5847910,6212,6975500
1213,6212,5847910,6212,6975500
1213,6212,5847910,6212,6976500
1213,6212,5847910,6212,6977500
1213,6212,5847910,6212,6977500
1213,6212,5847910,6212,6977500
1213,6212,5847910,6212,6978500
1213,6212,5847910,6212,6979500
1213,6212,5847910,6212,6981500
1213,6212,5847910,6212,6982500
1213,6212,5847910,6212,6983500
1213,6212,5847910,6212,6983960
1213,6212,5847910,6212,6984960
1213,6212,5847910,6212,6985770
1213,6212,5847910,6212,6986770
1213,6212,5847910,6212,6987770
1213,6212,5847910,6212,6988770
1213,6212,5847910,6212,6989580
1213,6212,5847910,6212,6990230
1213,6212,5847910,6212,6990700
1213,6212,5847910,6212,6998700
1213,6212,5847910,6212,6998930
1213,6212,5847910,6212,6999930
1213,6212,5847910,6212,6999930
1213,6212,5847910,6212,7000740
1213,6212,5847910,6212,7001390
1213,6212,5847910,6212,7002390
1213,6212,5847910,6212,7003200
1213,6212,5847910,6212,7004200
1213,6212,5847910,6212,7004200
1213,6212,5847910,6212,7004520
1213,6212,5847910,6212,7004980
1213,6212,5847910,6212,7005980
1213,6212,5847910,6212,7006980
1213,6212,5847910,6212,7007440
1213,6212,5847910,6212,7007910
1213,6212,5847910,6212,7008910
1213,6212,5847910,6212,7009720
1213,6212,5847960,6212,7009770
1213,6212,5847960,6212,7010770
1213,6212,5847960,6212,7011360
1213,6212,5847960,6212,7011730
1213,6212,5847960,6212,7011730
1213,6212,5847960,6212,7012730
1213,6212,5847960,6212,7013200
1213,6212,5847960,6212,7014200
1213,6212,5847960,6212,7015200
1213,6212,5847960,6212,7015200
1213,6212,5847960,6212,7015670
1213,6212,5847960,6212,7016670
1213,6212,5847960,6212,7017670
1213,6212,5847960,6212,7018260
1213,6212,5847960,6212,7019070
1213,6212,5847960,6212,7019070
1213,6212,5847960,6212,7019530
1213,6212,5847960,6212,7020530
1213,6212,5847960,6212,7021530
1213,6212,5847960,6212,7022530
1213,6212,5847960,6212,7023530
1213,6212,5847960,6212,7024530
1213,6212,5847960,6212,7024530
1213,6212,5847960,6212,7024530
1213,6212,5847960,6212,7025340
1213,6212,5847960,6212,7026340
1213,6212,5847960,6212,7027340
1213,6212,5847960,6212,7028340
1213,6212,5847960,6212,7028810
1213,6212,5847960,6212,7029810
1213,6212,5847960,6212,7029810
1213,6212,5847960,6212,7030280
1213,6212,5847960,6212,7031280
1213,6212,5847960,6212,7031280
1213,6212,5847960,6212,7032280
1213,6212,5847960,6212,7033090
1213,6212,5847960,6212,7033900
1213,6212,5847960,6212,7034900
1213,6212,5847960,6212,7035900
1213,6212,5847960,6212,7036120
1213,6212,5847960,6212,7036120
1213,6212,5847960,6212,7037120
