ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
394975.66,26.76,13.16,270837.41,18.35
395271.68,26.79,13.19,271084.61,18.37
395135.7,26.8,13.2,271023.31,18.38
394999.72,26.8,13.21,271013.37,18.39
394703.29,26.79,13.19,270723.6,18.38
394567.32,26.8,13.2,270644.29,18.38
394227.77,26.78,13.19,272075.45,18.49
394523.79,26.81,13.22,272506.45,18.52
394376.99,26.82,13.22,271714.26,18.48
394241.02,26.83,13.23,271713.81,18.49
394105.04,26.84,13.24,271713.81,18.5
393969.06,26.85,13.25,271713.81,18.52
393833.09,26.86,13.26,271729.66,18.53
393833.09,26.86,13.26,271729.66,18.53
393697.11,26.87,13.27,271722.88,18.54
393561.13,26.88,13.28,271799.39,18.56
393561.13,26.88,13.28,271799.39,18.56
393425.15,26.88,13.29,271789.49,18.57
393053.15,26.87,13.27,271418.49,18.55
392917.18,26.88,13.28,271349.08,18.56
392792.02,26.89,13.29,271354.05,18.57
392866.74,26.91,13.31,270688.29,18.54
393186.5,26.94,13.34,271651.48,18.61
393039.71,26.95,13.35,271560.93,18.62
393039.71,26.95,13.35,271560.93,18.62
392743.28,26.93,13.33,271333.98,18.61
392446.85,26.92,13.32,271155.4,18.6
392310.87,26.93,13.33,271154.95,18.61
392363.57,26.94,13.35,271154.95,18.62
392227.6,26.95,13.36,271361.95,18.65
392024.41,26.94,13.35,271122.93,18.63
391888.44,26.95,13.36,271250.46,18.66
392184.46,26.98,13.38,271151.38,18.66
392048.48,26.99,13.39,271150.94,18.67
391912.5,27.0,13.4,271017.05,18.67
391753.82,26.99,13.4,270862.9,18.66
391617.85,27.0,13.4,270862.89,18.68
391492.68,27.01,13.41,271487.3,18.73
391345.89,27.02,13.42,271322.84,18.73
391209.91,27.03,13.43,271346.5,18.75
391073.94,27.04,13.44,271346.02,18.76
390937.96,27.05,13.45,271342.24,18.77
390990.66,27.07,13.47,271326.7,18.78
390767.2,27.06,13.46,271164.05,18.78
391063.22,27.09,13.49,271777.45,18.82
390927.25,27.1,13.5,271718.79,18.83
390791.27,27.11,13.51,271718.92,18.85
390655.29,27.12,13.52,271718.34,18.86
390519.31,27.12,13.53,271055.94,18.83
390519.31,27.12,13.53,271055.94,18.83
390309.64,27.11,13.52,270854.97,18.82
390173.66,27.12,13.53,270854.97,18.83
390037.68,27.13,13.54,271257.85,18.87
389901.71,27.14,13.54,271178.53,18.88
389765.73,27.15,13.55,270901.91,18.87
389542.27,27.14,13.54,270742.21,18.86
389818.76,27.17,13.58,269597.81,18.79
390114.78,27.2,13.6,270029.49,18.83
389967.98,27.21,13.61,269601.37,18.81
389832.01,27.22,13.62,269522.06,18.82
389460.01,27.2,13.61,269150.37,18.8
389324.03,27.21,13.62,269150.37,18.81
389024.36,27.2,13.6,268857.67,18.8
389024.36,27.2,13.6,268857.67,18.8
388888.38,27.21,13.61,268623.12,18.79
388752.4,27.22,13.62,268622.67,18.81
388627.24,27.23,13.63,268769.92,18.83
388480.45,27.24,13.64,268544.13,18.83
388776.47,27.27,13.67,268544.13,18.83
389057.58,27.3,13.7,267803.78,18.79
388921.6,27.31,13.71,267842.83,18.81
388996.32,27.33,13.73,268533.11,18.86
389150.17,27.35,13.75,268616.1,18.88
389014.19,27.36,13.76,268594.29,18.89
388796.94,27.35,13.75,268375.27,18.88
388796.94,27.35,13.75,268375.27,18.88
388796.94,27.35,13.75,268375.27,18.88
388796.94,27.35,13.75,268375.27,18.88
388660.96,27.36,13.76,268231.62,18.88
388660.96,27.36,13.76,268231.62,18.88
388660.96,27.36,13.76,268231.62,18.88
388535.8,27.37,13.77,268712.17,18.93
388389.01,27.38,13.78,268546.5,18.93
387845.1,27.42,13.82,268972.09,19.01
387709.12,27.43,13.83,268971.64,19.03
387337.12,27.41,13.81,268588.8,19.01
387411.46,27.43,13.83,268568.02,19.02
387275.48,27.44,13.84,268568.02,19.03
387139.5,27.45,13.85,268568.02,19.04
387003.52,27.46,13.86,268959.73,19.08
386867.55,27.47,13.87,268820.68,19.09
386731.57,27.48,13.88,268820.23,19.1
386731.57,27.48,13.88,268837.97,19.1
386731.57,27.48,13.88,268837.97,19.1
386584.77,27.49,13.89,269144.12,19.14
386437.98,27.5,13.9,268902.44,19.13
386503.3,27.52,13.92,268479.17,19.12
386503.3,27.52,13.92,268479.17,19.12
386268.72,27.52,13.92,268156.87,19.11
386132.75,27.53,13.93,268156.87,19.12
386207.08,27.55,13.95,268064.17,19.12
386207.08,27.55,13.95,268064.17,19.12
386071.1,27.56,13.96,268088.72,19.14
386145.82,27.58,13.99,268575.14,19.19
385858.74,27.57,13.97,268298.77,19.17
385679.11,27.58,13.98,268020.71,19.16
385543.13,27.59,13.99,267996.15,19.18
385595.83,27.61,14.01,267996.15,19.19
385891.85,27.64,14.04,268402.05,19.22
385755.87,27.65,14.05,268378.91,19.23
385999.91,27.68,14.08,269003.75,19.29
385627.91,27.66,14.06,268570.87,19.26
385680.61,27.68,14.08,268570.83,19.27
385544.64,27.69,14.09,268570.42,19.29
385840.66,27.72,14.12,268570.42,19.29
385704.68,27.73,14.13,268597.36,19.31
385568.7,27.74,14.14,268606.99,19.32
385410.02,27.73,14.13,268448.31,19.32
385274.05,27.74,14.14,268438.33,19.33
385326.75,27.76,14.16,269131.32,19.39
385190.77,27.77,14.17,269102.13,19.4
385190.77,27.77,14.17,269102.13,19.4
385243.47,27.79,14.19,269102.09,19.41
384871.47,27.77,14.18,268850.46,19.4
384581.46,27.76,14.16,268614.23,19.39
384634.16,27.78,14.18,268613.82,19.4
384451.99,27.77,14.17,268401.47,19.39
384316.02,27.78,14.18,268401.47,19.4
384180.04,27.79,14.19,268416.48,19.42
384564.7,27.83,14.23,268401.47,19.42
384617.4,27.85,14.25,268401.47,19.43
384481.43,27.86,14.26,269267.98,19.51
384534.13,27.88,14.28,269639.5,19.55
384398.15,27.89,14.29,269639.05,19.56
384398.15,27.89,14.29,269639.05,19.56
383907.51,27.86,14.27,269107.6,19.53
383725.34,27.86,14.26,268938.28,19.52
383589.37,27.87,14.27,268938.28,19.54
383453.39,27.88,14.28,268938.52,19.55
383317.41,27.89,14.29,269107.4,19.58
383317.41,27.89,14.29,269107.4,19.58
383370.11,27.91,14.31,268977.09,19.58
383234.14,27.92,14.32,269380.57,19.62
383234.14,27.92,14.32,269372.08,19.62
383098.16,27.93,14.33,269371.63,19.64
382973.0,27.94,14.34,269102.57,19.63
383014.88,27.96,14.36,269277.99,19.66
382850.38,27.95,14.35,269075.64,19.64
383094.42,27.98,14.38,269075.64,19.65
382958.44,27.99,14.39,269203.52,19.68
382822.46,28.0,14.4,269123.8,19.69
382686.48,28.01,14.42,269077.67,19.7
382550.51,28.02,14.43,269077.81,19.71
382230.49,28.01,14.41,269850.11,19.77
382420.95,28.03,14.44,269849.53,19.78
382284.97,28.05,14.45,269849.53,19.8
382148.99,28.06,14.46,270007.55,19.82
382148.99,28.06,14.46,270003.82,19.82
382201.69,28.08,14.48,269611.33,19.81
382201.69,28.08,14.48,269582.19,19.8
382265.21,28.1,14.5,269391.63,19.8
382118.42,28.11,14.51,269639.23,19.83
382171.12,28.13,14.53,269597.82,19.84
382035.14,28.14,14.54,269518.51,19.85
381899.16,28.15,14.55,269496.75,19.86
381774.0,28.16,14.56,270095.8,19.92
381630.45,28.17,14.57,269910.54,19.92
381332.1,28.16,14.56,269621.9,19.91
381196.12,28.17,14.57,269621.9,19.92
381060.15,28.18,14.58,269621.45,19.94
380924.17,28.19,14.59,269621.45,19.95
380788.19,28.2,14.6,269698.22,19.97
381241.76,28.24,14.64,269630.5,19.97
381105.78,28.25,14.65,269621.45,19.98
380969.81,28.26,14.66,269621.45,20.0
380969.81,28.26,14.66,269620.39,20.0
380797.35,28.25,14.66,270233.56,20.05
381041.38,28.28,14.69,269776.43,20.02
381231.83,28.31,14.71,269776.43,20.03
381106.67,28.32,14.73,270576.07,20.11
380959.88,28.33,14.74,270389.11,20.11
380959.88,28.33,14.74,270418.59,20.11
380823.9,28.34,14.75,270754.59,20.15
380687.92,28.36,14.76,270721.47,20.16
380350.84,28.34,14.74,270420.41,20.15
380060.82,28.32,14.73,270122.75,20.13
379924.85,28.33,14.74,270100.06,20.14
380229.02,28.37,14.77,270483.74,20.18
380093.04,28.38,14.78,270483.42,20.19
379957.06,28.39,14.79,270483.42,20.21
379821.09,28.4,14.8,270510.43,20.23
379873.79,28.42,14.82,270492.71,20.24
379737.81,28.43,14.83,270483.42,20.25
379601.83,28.44,14.85,270483.42,20.27
379654.54,28.46,14.87,270955.99,20.31
379518.56,28.48,14.88,270823.3,20.32
379382.58,28.49,14.89,270813.4,20.33
379246.6,28.5,14.9,270743.99,20.34
379299.3,28.52,14.92,270855.07,20.37
379352.01,28.54,14.94,270990.37,20.39
379216.03,28.55,14.95,270990.5,20.4
379216.03,28.55,14.95,270990.5,20.4
379009.6,28.54,14.94,270807.62,20.39
378639.45,28.52,14.93,270437.33,20.37
378503.47,28.53,14.94,270436.74,20.39
378503.47,28.53,14.94,270416.59,20.39
378367.5,28.55,14.95,270490.15,20.41
378231.52,28.56,14.96,270512.48,20.42
378095.54,28.57,14.97,270425.03,20.43
377959.56,28.58,14.98,270719.07,20.47
378240.67,28.61,15.02,270470.74,20.46
377964.4,28.6,15.0,270785.59,20.49
378006.29,28.62,15.02,270729.19,20.5
377897.61,28.61,15.02,270620.51,20.49
378088.06,28.64,15.04,270620.06,20.5
377952.08,28.65,15.06,270620.06,20.52
377816.11,28.66,15.07,271011.55,20.56
377680.13,28.68,15.08,270727.07,20.56
377732.83,28.7,15.1,270641.57,20.56
378098.44,28.73,15.14,271292.43,20.62
377755.74,28.72,15.12,270886.33,20.59
378051.76,28.75,15.15,270885.88,20.6
377915.78,28.76,15.16,270885.88,20.62
377779.81,28.77,15.18,270885.88,20.63
377643.83,28.79,15.19,271303.73,20.68
377507.85,28.8,15.2,271027.09,20.67
377507.85,28.8,15.2,271051.49,20.68
377371.87,28.81,15.21,271051.04,20.69
377424.58,28.83,15.23,270855.35,20.69
377705.69,28.86,15.27,272083.76,20.79
377705.69,28.86,15.27,272083.76,20.79
377569.71,28.88,15.28,272083.76,20.81
377569.71,28.88,15.28,272083.76,20.81
377433.73,28.89,15.29,272115.04,20.83
377486.43,28.91,15.31,272111.2,20.84
377240.37,28.9,15.3,273193.73,20.93
377536.39,28.93,15.34,273167.94,20.94
377400.41,28.95,15.35,273162.89,20.95
377264.43,28.96,15.36,273256.93,20.97
377139.27,28.97,15.37,273748.63,21.03
377003.3,28.98,15.38,273669.32,21.04
376882.98,29.0,15.4,273529.0,21.04
376909.67,29.02,15.42,273087.83,21.02
376673.77,29.02,15.42,272746.03,21.01
376275.29,29.0,15.4,272360.18,20.99
376139.32,29.01,15.41,272360.18,21.01
376003.34,29.02,15.43,272350.28,21.02
375867.36,29.04,15.44,272280.87,21.03
375731.39,29.05,15.45,272117.75,21.04
375731.39,29.05,15.45,272118.01,21.04
375784.09,29.07,15.47,272075.51,21.05
375648.11,29.08,15.48,272404.91,21.09
375512.13,29.09,15.5,272254.17,21.09
375512.13,29.09,15.5,272254.17,21.09
375376.16,29.11,15.51,272174.86,21.1
375240.18,29.12,15.52,272174.86,21.12
375536.2,29.15,15.55,272285.05,21.14
375380.44,29.14,15.54,272126.16,21.13
375433.14,29.16,15.57,272425.62,21.16
375236.71,29.15,15.56,272221.98,21.15
375289.41,29.18,15.58,272221.94,21.16
374917.42,29.16,15.56,271976.38,21.15
374917.42,29.16,15.56,271954.25,21.15
374781.44,29.17,15.57,271953.84,21.17
374645.46,29.18,15.59,272008.28,21.19
374509.48,29.2,15.6,272081.03,21.21
374373.51,29.21,15.61,272506.72,21.26
374691.16,29.24,15.65,272743.22,21.29
374544.37,29.25,15.66,272036.67,21.25
374397.57,29.27,15.67,272595.66,21.31
374261.6,29.28,15.68,272601.89,21.33
373889.6,29.26,15.66,272202.37,21.3
373753.62,29.27,15.67,272116.84,21.31
373806.32,29.29,15.7,272227.92,21.33
374102.34,29.33,15.73,272526.49,21.37
373730.34,29.31,15.71,272280.93,21.35
373594.37,29.32,15.72,272287.16,21.37
373307.28,29.31,15.71,271967.19,21.35
373603.3,29.34,15.74,272241.58,21.38
373467.32,29.35,15.76,272241.13,21.4
373331.35,29.37,15.77,272241.13,21.41
373107.89,29.36,15.76,272085.66,21.41
372971.91,29.37,15.77,272085.66,21.42
372864.55,29.36,15.76,271987.35,21.42
372728.57,29.37,15.78,272130.44,21.45
372592.6,29.39,15.79,271998.44,21.45
372977.26,29.43,15.83,271988.9,21.46
372977.26,29.43,15.83,271988.9,21.46
372486.62,29.4,15.8,272329.34,21.5
372350.64,29.41,15.82,272114.84,21.5
372403.34,29.44,15.84,272184.12,21.52
372267.37,29.45,15.85,272183.67,21.53
372267.37,29.45,15.85,272183.67,21.53
372131.39,29.46,15.86,272183.67,21.55
372131.39,29.46,15.86,272217.62,21.55
371995.41,29.47,15.88,272217.62,21.57
371859.43,29.49,15.89,272328.23,21.59
371723.46,29.5,15.9,272423.43,21.62
371587.48,29.51,15.91,272422.98,21.64
371587.48,29.51,15.91,272447.64,21.64
371587.48,29.51,15.91,272447.64,21.64
371883.5,29.55,15.95,272447.64,21.65
371747.52,29.56,15.96,272671.12,21.68
371494.27,29.55,15.95,272758.52,21.69
371335.59,29.54,15.94,272599.84,21.68
371199.62,29.55,15.95,272569.29,21.7
371063.64,29.56,15.97,272548.76,21.72
370927.66,29.58,15.98,272469.45,21.73
370980.36,29.6,16.0,272354.63,21.73
370855.2,29.61,16.02,272649.71,21.77
370855.2,29.61,16.02,272649.71,21.77
370708.41,29.63,16.03,272438.83,21.77
371004.43,29.66,16.06,272870.56,21.82
371069.75,29.69,16.09,272447.3,21.8
371250.94,29.71,16.11,272553.98,21.81
371325.27,29.74,16.14,272408.32,21.82
371189.3,29.75,16.15,272329.01,21.83
371053.32,29.76,16.17,272329.01,21.84
371053.32,29.76,16.17,272342.05,21.85
370917.34,29.78,16.18,272332.15,21.86
370781.36,29.79,16.19,272262.74,21.87
370645.39,29.8,16.21,272176.39,21.89
370687.27,29.83,16.23,272822.88,21.95
370540.48,29.84,16.24,272620.97,21.95
370593.18,29.86,16.26,272806.22,21.98
370211.18,29.84,16.24,272424.49,21.96
370011.35,29.83,16.23,272211.44,21.95
369875.37,29.84,16.25,272210.99,21.96
370065.82,29.88,16.28,272210.99,21.98
369929.84,29.89,16.29,272272.12,22.0
369793.87,29.9,16.3,272240.01,22.01
369657.89,29.92,16.32,272210.99,22.03
369521.91,29.93,16.33,272586.8,22.08
369385.93,29.94,16.34,272553.51,22.09
369253.2,29.96,16.36,272540.66,22.11
369043.53,29.94,16.35,272330.99,22.1
369233.98,29.98,16.38,272330.54,22.11
369286.68,30.0,16.4,272330.54,22.12
368990.25,29.98,16.39,272351.76,22.13
368990.25,29.98,16.39,272351.76,22.13
368854.27,30.0,16.4,272338.45,22.15
369150.29,30.03,16.43,272330.54,22.16
369014.32,30.05,16.45,272744.69,22.21
368878.34,30.06,16.46,272534.21,22.21
368878.34,30.06,16.46,272534.21,22.21
368527.97,30.04,16.44,272440.34,22.21
368392.0,30.05,16.46,272446.57,22.23
368392.0,30.05,16.46,272444.43,22.23
368688.02,30.09,16.49,272718.82,22.26
368552.04,30.1,16.51,272639.51,22.27
368552.04,30.1,16.51,272639.51,22.27
368785.26,30.14,16.54,273374.79,22.34
368642.27,30.15,16.55,273186.69,22.34
368642.27,30.15,16.55,273186.69,22.34
368506.29,30.16,16.57,273186.69,22.36
368696.74,30.2,16.6,273186.69,22.37
368749.44,30.22,16.62,273186.69,22.39
368613.47,30.23,16.64,273186.69,22.41
368477.49,30.25,16.65,273186.69,22.43
368341.51,30.26,16.66,273186.69,22.44
367979.51,30.24,16.65,272896.76,22.43
368032.21,30.27,16.67,273254.34,22.47
367896.24,30.28,16.68,272995.57,22.47
367760.26,30.29,16.7,273588.19,22.54
367624.28,30.31,16.71,273588.19,22.56
367488.31,30.32,16.72,273588.19,22.57
367352.33,30.34,16.74,273706.0,22.6
367405.03,30.36,16.76,273773.61,22.62
367405.03,30.36,16.76,273773.61,22.62
367202.54,30.35,16.75,273576.62,22.61
367483.65,30.39,16.79,273497.31,22.62
367347.67,30.4,16.8,273912.39,22.67
367347.67,30.4,16.8,273912.39,22.67
367211.69,30.41,16.82,273911.94,22.69
367075.71,30.43,16.83,273911.94,22.71
366939.74,30.44,16.84,273954.52,22.73
367130.19,30.47,16.88,273915.7,22.74
366994.21,30.49,16.89,275284.65,22.87
366858.23,30.5,16.91,275205.34,22.88
366932.57,30.53,16.93,274777.31,22.86
366974.45,30.55,16.96,274639.27,22.87
366974.45,30.55,16.96,274639.27,22.87
366830.91,30.57,16.97,274520.24,22.88
367126.93,30.6,17.01,274951.23,22.92
366990.95,30.62,17.02,274951.23,22.94
366618.95,30.6,17.0,274580.24,22.92
366809.4,30.63,17.03,274580.24,22.93
366673.43,30.65,17.05,274917.73,22.98
366537.45,30.66,17.06,274859.07,22.99
366841.62,30.7,17.1,274858.62,23.0
366705.64,30.71,17.11,274858.62,23.02
366758.34,30.74,17.14,274858.62,23.04
366622.37,30.75,17.15,274871.35,23.06
366252.22,30.73,17.13,274866.89,23.06
366304.92,30.76,17.16,274858.62,23.08
366304.92,30.76,17.16,274858.62,23.08
366357.62,30.78,17.19,275387.09,23.14
366410.32,30.81,17.21,275587.74,23.17
366410.32,30.81,17.21,275587.74,23.17
366706.34,30.85,17.25,275782.22,23.2
366706.34,30.85,17.25,275782.22,23.2
366759.04,30.87,17.27,275782.22,23.21
366811.75,30.9,17.3,275782.22,23.23
366864.45,30.92,17.32,275782.22,23.24
366917.15,30.95,17.35,276530.43,23.32
366781.17,30.96,17.36,276529.98,23.34
366645.19,30.98,17.38,276529.98,23.36
366509.22,30.99,17.39,276550.41,23.38
366561.92,31.02,17.42,276537.36,23.4
366425.94,31.03,17.43,276530.32,23.42
366478.64,31.06,17.46,276530.66,23.44
366342.67,31.07,17.47,276960.61,23.49
366206.69,31.09,17.49,276855.66,23.5
366070.71,31.1,17.5,276776.35,23.52
365698.71,31.08,17.49,276738.0,23.52
364610.89,31.2,17.61,276737.55,23.68
364906.91,31.24,17.64,277097.48,23.72
364770.94,31.26,17.66,277097.03,23.74
364662.26,31.25,17.65,276988.84,23.74
364526.28,31.26,17.67,276988.83,23.76
364164.28,31.25,17.65,276698.9,23.74
364216.98,31.27,17.67,276698.9,23.76
364081.01,31.29,17.69,276701.86,23.78
363945.03,31.3,17.7,276703.0,23.8
363809.05,31.32,17.72,277210.96,23.86
363999.5,31.35,17.75,277216.78,23.88
363863.53,31.37,17.77,277225.67,23.9
363916.23,31.39,17.8,277180.79,23.91
363780.25,31.41,17.81,277081.92,23.92
364084.42,31.45,17.85,277208.29,23.94
363714.27,31.43,17.83,277107.34,23.94
363578.3,31.44,17.85,277066.76,23.96
363631.0,31.47,17.87,278117.66,24.07
363495.02,31.49,17.89,277440.68,24.03
363369.86,31.5,17.9,277144.29,24.03
363226.31,31.52,17.92,277661.26,24.09
363530.48,31.56,17.96,277648.78,24.1
363394.51,31.57,17.97,278022.83,24.15
363394.51,31.57,17.97,278022.83,24.15
363394.51,31.57,17.97,278022.83,24.15
363258.53,31.59,17.99,278067.09,24.18
363122.55,31.6,18.01,277943.52,24.19
362826.12,31.59,17.99,277603.49,24.17
362878.82,31.61,18.02,277714.57,24.19
362742.85,31.63,18.03,277689.88,24.21
362795.55,31.66,18.06,277800.96,24.24
362508.46,31.64,18.04,277515.88,24.22
362508.46,31.64,18.04,277515.88,24.22
362372.48,31.66,18.06,277488.34,24.24
361992.33,31.64,18.04,277107.45,24.22
361856.36,31.65,18.05,277107.0,24.24
361856.36,31.65,18.05,277109.65,24.24
362160.53,31.69,18.09,277109.65,24.25
362024.55,31.71,18.11,277121.9,24.27
361888.57,31.72,18.12,277116.0,24.29
361752.6,31.74,18.14,277109.65,24.31
361943.05,31.77,18.18,277533.48,24.36
361807.07,31.79,18.19,277467.98,24.38
361671.09,31.8,18.21,277902.12,24.44
361512.41,31.8,18.2,277743.45,24.43
361769.07,31.83,18.24,277040.46,24.38
361769.07,31.83,18.24,277040.46,24.38
361536.97,31.84,18.24,277200.23,24.41
361400.99,31.86,18.26,277199.79,24.44
361104.56,31.84,18.24,276950.95,24.42
361157.27,31.87,18.27,276950.95,24.44
361209.97,31.9,18.3,276950.95,24.46
361073.99,31.91,18.31,276960.0,24.48
360776.96,31.89,18.3,276682.39,24.46
360640.98,31.91,18.31,276679.09,24.48
360505.0,31.93,18.33,276679.72,24.5
360206.65,31.91,18.31,276375.22,24.48
360070.67,31.93,18.33,276814.6,24.54
359934.69,31.94,18.34,276710.55,24.56
359884.69,31.94,18.34,276660.55,24.55
359748.72,31.96,18.36,276660.1,24.57
359612.74,31.97,18.37,276660.1,24.6
359476.76,31.99,18.39,276887.52,24.64
359340.79,32.0,18.41,276930.83,24.66
359204.81,32.02,18.42,276851.52,24.68
359068.83,32.04,18.44,276760.98,24.69
359143.17,32.07,18.47,277385.99,24.77
358984.49,32.06,18.46,277227.73,24.76
359026.37,32.08,18.49,276990.19,24.75
358656.22,32.06,18.47,276579.42,24.73
358698.11,32.09,18.49,276528.55,24.74
358562.13,32.11,18.51,276528.55,24.76
358562.13,32.11,18.51,276528.55,24.76
358426.15,32.13,18.53,276528.1,24.78
358426.15,32.13,18.53,276528.1,24.78
358290.18,32.14,18.54,276528.1,24.81
358586.2,32.18,18.58,276551.42,24.82
358586.2,32.18,18.58,276551.42,24.82
358586.2,32.18,18.58,276551.42,24.82
358214.2,32.16,18.56,276541.35,24.83
358078.22,32.18,18.58,276528.1,24.85
358078.22,32.18,18.58,276546.84,24.85
357734.41,32.16,18.56,276194.48,24.83
357437.98,32.14,18.54,275912.77,24.81
357437.98,32.14,18.54,275912.77,24.81
357891.55,32.19,18.59,276058.47,24.83
357755.57,32.21,18.61,275938.38,24.84
357619.59,32.22,18.62,275981.11,24.87
357619.59,32.22,18.62,275981.11,24.87
357409.53,32.22,18.62,276612.4,24.93
357273.56,32.23,18.64,276612.19,24.96
357058.09,32.24,18.65,276272.56,24.95
356922.11,32.26,18.66,276272.32,24.97
356786.14,32.28,18.68,276275.7,24.99
356650.16,32.29,18.7,276300.92,25.02
356894.19,32.33,18.74,276522.95,25.05
356946.9,32.36,18.76,276471.5,25.07
356946.9,32.36,18.76,276493.65,25.07
356810.92,32.38,18.78,276354.69,25.08
356674.94,32.4,18.8,276864.39,25.15
356538.96,32.41,18.82,276785.07,25.16
356402.99,32.43,18.83,276785.07,25.19
356267.01,32.45,18.85,276698.73,25.2
356131.03,32.46,18.87,276698.73,25.22
356435.2,32.51,18.91,276686.25,25.23
356487.9,32.53,18.94,277115.17,25.29
356487.9,32.53,18.94,277104.49,25.29
356487.9,32.53,18.94,277104.53,25.29
356351.93,32.55,18.95,277026.57,25.31
356215.95,32.57,18.97,277025.22,25.33
356079.97,32.59,18.99,277002.53,25.35
356079.97,32.59,18.99,277002.53,25.35
355786.39,32.62,19.02,276193.92,25.32
355650.41,32.64,19.04,276137.3,25.34
355360.4,32.62,19.02,275817.82,25.32
354990.25,32.6,19.0,275575.2,25.31
354854.27,32.62,19.02,275581.43,25.33
354718.29,32.63,19.04,275495.89,25.35
355014.31,32.68,19.08,275606.08,25.37
354642.31,32.66,19.06,275416.58,25.36
354518.96,32.67,19.08,274800.72,25.33
354518.96,32.67,19.08,274778.58,25.33
354283.06,32.68,19.09,274458.87,25.32
354147.08,32.7,19.1,274518.87,25.35
354011.1,32.72,19.12,274439.56,25.36
353887.74,32.74,19.14,273823.7,25.33
353415.94,32.75,19.16,273299.13,25.33
353180.04,32.76,19.17,272979.42,25.32
353180.04,32.76,19.17,272979.42,25.32
353044.07,32.78,19.18,272979.42,25.35
353428.73,32.83,19.23,272978.97,25.35
353481.43,32.86,19.26,272978.97,25.37
353169.33,32.84,19.24,272978.97,25.38
353465.35,32.88,19.29,272999.36,25.4
353465.35,32.88,19.29,273022.83,25.4
353329.37,32.9,19.3,273016.18,25.42
353193.4,32.92,19.32,273002.44,25.44
352821.4,32.9,19.3,273002.44,25.46
353117.42,32.94,19.34,274161.88,25.58
352981.44,32.96,19.36,274168.11,25.6
352845.46,32.98,19.38,274082.57,25.62
352845.46,32.98,19.38,274066.19,25.61
352908.98,33.01,19.41,273837.64,25.61
352908.98,33.01,19.41,273814.34,25.61
353142.2,33.05,19.45,274022.62,25.64
353006.22,33.07,19.47,274012.72,25.67
352644.22,33.05,19.45,273979.04,25.67
352508.25,33.06,19.47,273909.63,25.69
352372.27,33.08,19.49,273909.77,25.72
352437.59,33.11,19.52,273486.5,25.7
352147.58,33.1,19.5,273166.08,25.67
352407.83,33.14,19.54,273327.8,25.7
352271.85,33.15,19.56,273327.21,25.72
352135.87,33.17,19.58,273327.21,25.75
351999.9,33.19,19.59,273454.03,25.78
352052.6,33.22,19.62,273440.61,25.8
352105.3,33.25,19.65,273336.71,25.81
351017.48,33.4,19.8,273336.26,26.01
350732.65,33.38,19.79,273062.24,25.99
350785.35,33.42,19.82,273693.14,26.07
351081.37,33.46,19.86,273973.22,26.11
350709.38,33.44,19.84,273623.93,26.09
350709.38,33.44,19.84,273642.64,26.09
351005.4,33.48,19.88,273642.19,26.1
350869.42,33.5,19.9,273642.19,26.13
350733.44,33.52,19.92,273658.46,26.15
350361.44,33.5,19.9,273649.25,26.16
350657.46,33.54,19.94,273642.19,26.18
350337.46,33.52,19.92,273322.19,26.15
350201.49,33.54,19.94,273459.52,26.19
349978.03,33.53,19.93,273362.53,26.19
349978.03,33.53,19.93,273387.23,26.19
349978.03,33.53,19.93,273370.0,26.19
349842.05,33.55,19.95,273329.66,26.21
349716.89,33.57,19.97,273803.29,26.28
350090.74,33.62,20.02,274019.28,26.31
349954.76,33.63,20.04,274018.83,26.34
349642.66,33.62,20.02,273808.08,26.33
349506.68,33.64,20.04,273838.04,26.36
349802.7,33.68,20.09,273853.29,26.37
349666.73,33.7,20.1,273815.01,26.39
349947.84,33.75,20.15,274014.62,26.42
350000.54,33.78,20.18,274022.09,26.45
349864.56,33.8,20.2,274788.51,26.55
349728.58,33.82,20.22,274854.31,26.58
350024.6,33.86,20.26,274853.86,26.59
349888.63,33.88,20.28,274853.86,26.62
349752.65,33.9,20.3,274853.86,26.64
349380.65,33.88,20.28,275003.91,26.67
349676.67,33.92,20.33,275046.45,26.68
349676.67,33.92,20.33,275046.45,26.68
349626.67,33.92,20.32,274996.45,26.68
349490.69,33.94,20.34,274803.86,26.69
349354.72,33.96,20.36,275269.88,26.76
349004.35,33.94,20.34,275258.41,26.77
348868.37,33.96,20.36,275257.96,26.8
349164.39,34.01,20.41,275257.96,26.81
349206.28,34.04,20.44,274866.5,26.79
349059.49,34.06,20.46,275112.3,26.84
349249.94,34.1,20.5,275171.22,26.86
349113.96,34.12,20.52,275129.02,26.89
348977.98,34.14,20.54,275256.34,26.93
